customer_id,age,gender,city,district,registration_date,registration_year,registration_month,age_group
419,47,Female,Karachi,Karachi Central,2024-04-27,2024,4,46-55
420,33,Female,Karachi,Malir,2024-07-28,2024,7,26-35
421,45,Female,Karachi,Karachi East,2025-02-09,2025,2,36-45
422,29,Male,Karachi,Korangi,2024-10-10,2024,10,26-35
423,31,Male,Karachi,Karachi Central,2024-02-01,2024,2,26-35
424,31,Male,Karachi,Malir,2025-06-18,2025,6,26-35
425,63,Male,Karachi,Keamari,2024-09-18,2024,9,56+
426,42,Female,Karachi,Malir,2024-05-09,2024,5,36-45
427,19,Male,Karachi,Karachi South,2024-10-31,2024,10,18-25
428,22,Female,Karachi,Keamari,2024-08-05,2024,8,18-25
429,56,Male,Karachi,Keamari,2025-10-01,2025,10,56+
430,59,Male,Karachi,Karachi West,2024-11-10,2024,11,56+
431,59,Male,Karachi,Keamari,2025-11-24,2025,11,56+
432,59,Female,Karachi,Korangi,2025-03-15,2025,3,56+
433,56,Female,Karachi,Karachi South,2025-10-26,2025,10,56+
434,39,Female,Karachi,Malir,2025-05-01,2025,5,36-45
435,56,Female,Karachi,Karachi East,2025-08-21,2025,8,56+
436,29,Female,Karachi,Keamari,2025-09-11,2025,9,26-35
437,27,Female,Karachi,Malir,2025-08-12,2025,8,26-35
438,33,Male,Karachi,Karachi East,2024-01-16,2024,1,26-35
439,25,Female,Karachi,Keamari,2025-02-03,2025,2,18-25
440,25,Male,Karachi,Keamari,2024-04-10,2024,4,18-25
441,22,Male,Karachi,Karachi East,2025-10-14,2025,10,18-25
442,26,Female,Karachi,Karachi Central,2025-11-10,2025,11,26-35
443,26,Female,Karachi,Malir,2024-10-19,2024,10,26-35
444,50,Male,Karachi,Keamari,2024-02-24,2024,2,46-55
445,43,Male,Karachi,Keamari,2025-06-17,2025,6,36-45
446,35,Female,Karachi,Karachi West,2025-06-27,2025,6,26-35
447,64,Male,Karachi,Karachi East,2024-11-25,2024,11,56+
448,18,Female,Karachi,Karachi South,2024-08-09,2024,8,18-25
449,20,Female,Karachi,Keamari,2025-07-30,2025,7,18-25
450,55,Male,Karachi,Karachi West,2025-06-15,2025,6,46-55
451,37,Male,Karachi,Karachi East,2025-09-27,2025,9,36-45
452,22,Male,Karachi,Karachi East,2025-08-08,2025,8,18-25
453,28,Female,Karachi,Karachi Central,2025-08-29,2025,8,26-35
454,33,Male,Karachi,Karachi South,2025-12-09,2025,12,26-35
455,45,Female,Karachi,Karachi Central,2025-05-01,2025,5,36-45
456,24,Female,Karachi,Karachi South,2025-04-23,2025,4,18-25
457,24,Male,Karachi,Keamari,2024-08-17,2024,8,18-25
458,57,Male,Karachi,Karachi East,2025-02-11,2025,2,56+
459,56,Female,Karachi,Karachi Central,2025-04-30,2025,4,56+
460,47,Male,Karachi,Keamari,2025-10-30,2025,10,46-55
461,61,Male,Karachi,Keamari,2024-02-28,2024,2,56+
462,32,Male,Karachi,Malir,2025-02-22,2025,2,26-35
463,21,Female,Karachi,Korangi,2024-04-23,2024,4,18-25
464,18,Female,Karachi,Malir,2025-12-23,2025,12,18-25
465,54,Male,Karachi,Keamari,2025-10-23,2025,10,46-55
466,56,Male,Karachi,Karachi South,2025-07-08,2025,7,56+
467,25,Female,Karachi,Keamari,2025-08-25,2025,8,18-25
468,33,Male,Karachi,Karachi East,2024-10-23,2024,10,26-35
469,27,Male,Karachi,Karachi Central,2025-09-19,2025,9,26-35
470,41,Female,Karachi,Korangi,2025-11-03,2025,11,36-45
471,29,Male,Karachi,Karachi West,2025-03-03,2025,3,26-35
472,25,Female,Karachi,Karachi East,2025-01-07,2025,1,18-25
473,19,Female,Karachi,Karachi Central,2024-07-24,2024,7,18-25
474,24,Female,Karachi,Keamari,2024-02-15,2024,2,18-25
475,42,Female,Karachi,Korangi,2025-01-21,2025,1,36-45
476,64,Male,Karachi,Malir,2025-03-21,2025,3,56+
477,26,Male,Karachi,Keamari,2025-10-12,2025,10,26-35
478,25,Female,Karachi,Keamari,2024-03-15,2024,3,18-25
479,28,Female,Karachi,Malir,2025-11-06,2025,11,26-35
480,33,Female,Karachi,Korangi,2025-06-01,2025,6,26-35
481,47,Male,Karachi,Malir,2025-08-20,2025,8,46-55
482,37,Male,Karachi,Malir,2025-11-16,2025,11,36-45
483,20,Female,Karachi,Karachi East,2024-03-30,2024,3,18-25
484,26,Male,Karachi,Karachi South,2024-10-14,2024,10,26-35
485,24,Female,Karachi,Keamari,2025-07-29,2025,7,18-25
486,39,Female,Karachi,Karachi East,2025-01-16,2025,1,36-45
487,52,Male,Karachi,Karachi East,2025-04-06,2025,4,46-55
488,48,Female,Karachi,Karachi West,2024-05-30,2024,5,46-55
489,22,Male,Karachi,Malir,2024-07-29,2024,7,18-25
490,47,Female,Karachi,Karachi Central,2024-11-08,2024,11,46-55
491,22,Male,Karachi,Karachi West,2024-07-19,2024,7,18-25
492,48,Male,Karachi,Malir,2024-01-09,2024,1,46-55
493,48,Female,Karachi,Karachi Central,2024-10-16,2024,10,46-55
494,28,Male,Karachi,Karachi East,2025-11-16,2025,11,26-35
495,30,Male,Karachi,Malir,2024-03-11,2024,3,26-35
496,31,Male,Karachi,Karachi West,2025-01-25,2025,1,26-35
497,49,Male,Karachi,Korangi,2024-11-06,2024,11,46-55
498,22,Female,Karachi,Korangi,2025-05-31,2025,5,18-25
499,21,Female,Karachi,Karachi Central,2024-04-11,2024,4,18-25
500,28,Male,Karachi,Korangi,2024-10-28,2024,10,26-35
501,48,Female,Karachi,Karachi Central,2024-06-24,2024,6,46-55
502,39,Male,Karachi,Korangi,2025-02-26,2025,2,36-45
503,53,Male,Karachi,Karachi East,2025-10-03,2025,10,46-55
504,61,Female,Karachi,Keamari,2024-04-14,2024,4,56+
505,25,Female,Karachi,Karachi West,2025-07-28,2025,7,18-25
506,20,Male,Karachi,Karachi West,2024-02-22,2024,2,18-25
507,57,Male,Karachi,Karachi West,2024-01-24,2024,1,56+
508,62,Male,Karachi,Malir,2024-10-21,2024,10,56+
509,30,Female,Karachi,Malir,2024-06-02,2024,6,26-35
510,41,Male,Karachi,Korangi,2025-10-21,2025,10,36-45
511,19,Male,Karachi,Karachi Central,2024-09-26,2024,9,18-25
512,41,Female,Karachi,Keamari,2025-02-15,2025,2,36-45
513,43,Male,Karachi,Malir,2025-01-24,2025,1,36-45
514,58,Female,Karachi,Korangi,2025-07-18,2025,7,56+
515,33,Female,Karachi,Karachi Central,2025-04-08,2025,4,26-35
516,45,Male,Karachi,Keamari,2025-05-21,2025,5,36-45
517,49,Female,Karachi,Karachi West,2024-11-09,2024,11,46-55
518,64,Female,Karachi,Karachi East,2024-09-06,2024,9,56+
519,45,Male,Karachi,Karachi South,2024-06-12,2024,6,36-45
520,55,Female,Karachi,Karachi East,2025-08-01,2025,8,46-55
521,36,Female,Karachi,Karachi South,2025-11-01,2025,11,36-45
522,36,Female,Karachi,Korangi,2025-07-10,2025,7,36-45
523,64,Male,Karachi,Karachi South,2024-04-20,2024,4,56+
524,31,Female,Karachi,Keamari,2024-08-18,2024,8,26-35
525,62,Male,Karachi,Karachi South,2025-05-05,2025,5,56+
526,28,Male,Karachi,Malir,2024-02-10,2024,2,26-35
527,43,Female,Karachi,Karachi South,2024-12-27,2024,12,36-45
528,56,Female,Karachi,Korangi,2025-10-24,2025,10,56+
529,42,Female,Karachi,Keamari,2024-01-31,2024,1,36-45
530,37,Male,Karachi,Karachi East,2025-07-28,2025,7,36-45
531,62,Male,Karachi,Karachi South,2025-11-04,2025,11,56+
532,29,Male,Karachi,Keamari,2025-10-29,2025,10,26-35
533,26,Male,Karachi,Karachi West,2025-11-14,2025,11,26-35
534,53,Female,Karachi,Karachi East,2024-09-21,2024,9,46-55
535,60,Female,Karachi,Karachi West,2024-03-04,2024,3,56+
536,57,Male,Karachi,Karachi South,2024-12-09,2024,12,56+
537,42,Male,Karachi,Karachi Central,2025-05-27,2025,5,36-45
538,46,Female,Karachi,Korangi,2024-05-13,2024,5,46-55
539,29,Male,Karachi,Korangi,2024-03-17,2024,3,26-35
540,56,Male,Karachi,Keamari,2024-04-16,2024,4,56+
541,39,Female,Karachi,Korangi,2024-08-05,2024,8,36-45
542,20,Female,Karachi,Keamari,2024-05-01,2024,5,18-25
543,20,Female,Karachi,Karachi Central,2025-10-31,2025,10,18-25
544,62,Male,Karachi,Keamari,2025-08-18,2025,8,56+
545,48,Female,Karachi,Karachi East,2024-06-12,2024,6,46-55
546,55,Male,Karachi,Malir,2024-03-08,2024,3,46-55
547,55,Female,Karachi,Karachi East,2025-11-06,2025,11,46-55
548,65,Female,Karachi,Karachi South,2025-04-06,2025,4,56+
549,38,Female,Karachi,Korangi,2024-09-19,2024,9,36-45
550,20,Female,Karachi,Karachi Central,2024-10-24,2024,10,18-25
551,64,Male,Karachi,Malir,2024-10-09,2024,10,56+
552,23,Male,Karachi,Korangi,2024-10-04,2024,10,18-25
553,25,Male,Karachi,Korangi,2025-09-24,2025,9,18-25
554,18,Male,Karachi,Karachi Central,2024-09-17,2024,9,18-25
555,56,Female,Karachi,Karachi Central,2025-12-30,2025,12,56+
556,44,Male,Karachi,Malir,2025-01-13,2025,1,36-45
557,55,Male,Karachi,Karachi South,2025-05-05,2025,5,46-55
558,36,Female,Karachi,Malir,2024-12-21,2024,12,36-45
559,28,Female,Karachi,Karachi East,2025-11-29,2025,11,26-35
560,18,Female,Karachi,Karachi West,2025-06-09,2025,6,18-25
561,50,Male,Karachi,Karachi Central,2024-02-07,2024,2,46-55
562,64,Male,Karachi,Malir,2025-04-09,2025,4,56+
563,61,Female,Karachi,Karachi Central,2025-10-15,2025,10,56+
564,27,Female,Karachi,Malir,2025-08-16,2025,8,26-35
565,33,Female,Karachi,Karachi West,2024-09-23,2024,9,26-35
566,42,Female,Karachi,Karachi South,2024-07-11,2024,7,36-45
567,34,Female,Karachi,Karachi East,2025-05-28,2025,5,26-35
568,34,Male,Karachi,Korangi,2025-03-29,2025,3,26-35
569,39,Female,Karachi,Karachi East,2024-02-20,2024,2,36-45
570,31,Male,Karachi,Korangi,2024-09-28,2024,9,26-35
571,42,Male,Karachi,Keamari,2025-02-20,2025,2,36-45
572,27,Female,Karachi,Karachi Central,2024-02-28,2024,2,26-35
573,45,Male,Karachi,Korangi,2025-05-13,2025,5,36-45
574,47,Male,Karachi,Keamari,2025-09-13,2025,9,46-55
575,41,Female,Karachi,Keamari,2024-12-30,2024,12,36-45
576,43,Male,Karachi,Korangi,2024-09-15,2024,9,36-45
577,28,Female,Karachi,Karachi Central,2024-04-02,2024,4,26-35
578,24,Male,Karachi,Karachi West,2024-11-04,2024,11,18-25
579,20,Male,Karachi,Karachi Central,2025-12-21,2025,12,18-25
580,28,Male,Karachi,Karachi South,2025-09-07,2025,9,26-35
581,27,Female,Karachi,Keamari,2025-11-02,2025,11,26-35
582,42,Female,Karachi,Karachi South,2024-12-13,2024,12,36-45
583,41,Female,Karachi,Karachi East,2025-12-31,2025,12,36-45
584,63,Male,Karachi,Keamari,2025-11-22,2025,11,56+
585,38,Male,Karachi,Karachi West,2024-03-09,2024,3,36-45
586,53,Male,Karachi,Karachi South,2024-12-25,2024,12,46-55
587,28,Male,Karachi,Keamari,2024-03-08,2024,3,26-35
588,28,Male,Karachi,Keamari,2024-11-01,2024,11,26-35
589,52,Male,Karachi,Korangi,2025-10-31,2025,10,46-55
590,29,Male,Karachi,Keamari,2024-07-30,2024,7,26-35
591,35,Male,Karachi,Karachi West,2024-07-06,2024,7,26-35
592,38,Male,Karachi,Karachi South,2025-04-18,2025,4,36-45
593,54,Male,Karachi,Karachi Central,2024-06-08,2024,6,46-55
594,60,Female,Karachi,Karachi Central,2024-10-01,2024,10,56+
595,61,Male,Karachi,Keamari,2024-04-23,2024,4,56+
596,65,Female,Karachi,Korangi,2025-01-01,2025,1,56+
597,52,Female,Karachi,Karachi West,2025-05-11,2025,5,46-55
598,35,Male,Karachi,Karachi South,2024-04-17,2024,4,26-35
599,38,Male,Karachi,Keamari,2024-06-29,2024,6,36-45
600,29,Male,Karachi,Keamari,2025-10-15,2025,10,26-35
601,55,Male,Karachi,Karachi South,2025-09-11,2025,9,46-55
602,30,Female,Karachi,Karachi Central,2024-09-15,2024,9,26-35
603,60,Male,Karachi,Karachi Central,2024-04-23,2024,4,56+
604,50,Female,Karachi,Karachi Central,2025-03-17,2025,3,46-55
605,25,Female,Karachi,Karachi South,2024-06-02,2024,6,18-25
606,38,Female,Karachi,Malir,2025-10-08,2025,10,36-45
607,52,Male,Karachi,Korangi,2025-08-05,2025,8,46-55
608,43,Female,Karachi,Karachi South,2025-04-05,2025,4,36-45
609,54,Female,Karachi,Karachi Central,2025-02-25,2025,2,46-55
610,52,Female,Karachi,Karachi West,2025-12-21,2025,12,46-55
611,36,Female,Karachi,Keamari,2024-12-10,2024,12,36-45
612,32,Female,Karachi,Karachi Central,2024-12-10,2024,12,26-35
613,63,Female,Karachi,Karachi South,2024-09-15,2024,9,56+
614,51,Male,Karachi,Karachi South,2024-05-26,2024,5,46-55
615,39,Male,Karachi,Korangi,2025-12-05,2025,12,36-45
616,39,Female,Karachi,Korangi,2025-09-05,2025,9,36-45
617,19,Female,Karachi,Keamari,2025-08-05,2025,8,18-25
618,63,Male,Karachi,Keamari,2025-07-08,2025,7,56+
619,48,Female,Karachi,Korangi,2024-11-07,2024,11,46-55
620,45,Male,Karachi,Karachi East,2024-03-27,2024,3,36-45
621,27,Female,Karachi,Karachi West,2025-04-28,2025,4,26-35
622,37,Female,Karachi,Karachi West,2025-01-08,2025,1,36-45
623,31,Female,Karachi,Karachi West,2025-04-12,2025,4,26-35
624,36,Male,Karachi,Karachi East,2025-12-08,2025,12,36-45
625,30,Female,Karachi,Malir,2025-06-10,2025,6,26-35
626,46,Male,Karachi,Karachi South,2024-06-24,2024,6,46-55
627,64,Female,Karachi,Keamari,2025-09-18,2025,9,56+
628,64,Male,Karachi,Karachi West,2024-07-19,2024,7,56+
629,24,Male,Karachi,Karachi West,2024-07-01,2024,7,18-25
630,42,Female,Karachi,Karachi East,2025-07-12,2025,7,36-45
631,48,Female,Karachi,Korangi,2024-09-22,2024,9,46-55
632,42,Male,Karachi,Korangi,2025-12-08,2025,12,36-45
633,28,Male,Karachi,Karachi Central,2024-02-09,2024,2,26-35
634,48,Female,Karachi,Karachi West,2025-02-05,2025,2,46-55
635,53,Female,Karachi,Karachi East,2024-11-19,2024,11,46-55
636,30,Female,Karachi,Korangi,2024-12-31,2024,12,26-35
637,36,Female,Karachi,Karachi Central,2024-04-22,2024,4,36-45
638,18,Male,Karachi,Keamari,2025-11-11,2025,11,18-25
639,63,Female,Karachi,Karachi East,2024-12-10,2024,12,56+
640,59,Male,Karachi,Karachi Central,2025-07-21,2025,7,56+
641,36,Male,Karachi,Karachi South,2025-01-22,2025,1,36-45
642,60,Male,Karachi,Karachi East,2026-01-01,2026,1,56+
643,38,Female,Karachi,Korangi,2025-05-16,2025,5,36-45
644,18,Female,Karachi,Malir,2024-01-08,2024,1,18-25
645,19,Male,Karachi,Keamari,2025-02-25,2025,2,18-25
646,53,Male,Karachi,Karachi Central,2025-06-23,2025,6,46-55
647,64,Female,Karachi,Karachi Central,2025-09-23,2025,9,56+
648,47,Male,Karachi,Karachi South,2025-11-23,2025,11,46-55
649,24,Female,Karachi,Karachi South,2025-07-11,2025,7,18-25
650,54,Male,Karachi,Karachi East,2024-11-15,2024,11,46-55
651,31,Male,Karachi,Karachi East,2025-05-29,2025,5,26-35
652,34,Female,Karachi,Keamari,2025-01-28,2025,1,26-35
653,57,Female,Karachi,Korangi,2024-06-23,2024,6,56+
654,59,Male,Karachi,Korangi,2024-05-29,2024,5,56+
655,25,Female,Karachi,Korangi,2024-05-23,2024,5,18-25
656,54,Female,Karachi,Malir,2024-11-20,2024,11,46-55
657,52,Male,Karachi,Keamari,2024-08-25,2024,8,46-55
658,61,Male,Karachi,Karachi South,2024-06-23,2024,6,56+
659,26,Female,Karachi,Karachi South,2025-03-02,2025,3,26-35
660,58,Male,Karachi,Korangi,2025-12-27,2025,12,56+
661,50,Male,Karachi,Malir,2024-05-26,2024,5,46-55
662,55,Male,Karachi,Malir,2025-02-22,2025,2,46-55
663,48,Female,Karachi,Malir,2024-09-26,2024,9,46-55
664,40,Female,Karachi,Karachi Central,2024-12-27,2024,12,36-45
665,59,Female,Karachi,Malir,2024-07-09,2024,7,56+
666,54,Female,Karachi,Malir,2024-06-04,2024,6,46-55
667,21,Male,Karachi,Korangi,2025-05-16,2025,5,18-25
668,61,Male,Karachi,Karachi South,2024-05-10,2024,5,56+
669,57,Female,Karachi,Korangi,2025-10-24,2025,10,56+
670,39,Male,Karachi,Karachi East,2024-12-19,2024,12,36-45
671,34,Female,Karachi,Korangi,2024-07-09,2024,7,26-35
672,44,Female,Karachi,Karachi South,2025-08-13,2025,8,36-45
673,21,Male,Karachi,Malir,2025-11-28,2025,11,18-25
674,31,Male,Karachi,Keamari,2024-11-15,2024,11,26-35
675,41,Female,Karachi,Karachi South,2025-01-27,2025,1,36-45
676,63,Male,Karachi,Keamari,2024-08-14,2024,8,56+
677,32,Female,Karachi,Karachi East,2024-02-21,2024,2,26-35
678,32,Male,Karachi,Karachi East,2024-12-10,2024,12,26-35
679,26,Female,Karachi,Karachi South,2024-04-18,2024,4,26-35
680,27,Female,Karachi,Karachi West,2024-05-22,2024,5,26-35
681,53,Female,Karachi,Karachi Central,2024-03-28,2024,3,46-55
682,25,Female,Karachi,Keamari,2025-11-28,2025,11,18-25
683,59,Male,Karachi,Keamari,2024-12-14,2024,12,56+
684,49,Female,Karachi,Karachi South,2025-05-01,2025,5,46-55
685,23,Male,Karachi,Keamari,2024-04-04,2024,4,18-25
686,55,Female,Karachi,Karachi Central,2024-09-05,2024,9,46-55
687,54,Female,Karachi,Korangi,2025-01-30,2025,1,46-55
688,44,Male,Karachi,Korangi,2025-07-22,2025,7,36-45
689,19,Male,Karachi,Keamari,2025-12-30,2025,12,18-25
690,31,Female,Karachi,Keamari,2024-10-22,2024,10,26-35
691,54,Female,Karachi,Karachi South,2024-06-10,2024,6,46-55
692,21,Female,Karachi,Korangi,2024-10-05,2024,10,18-25
693,28,Male,Karachi,Keamari,2024-08-01,2024,8,26-35
694,18,Female,Karachi,Karachi East,2024-02-18,2024,2,18-25
695,21,Male,Karachi,Keamari,2024-05-31,2024,5,18-25
696,45,Male,Karachi,Malir,2025-05-15,2025,5,36-45
697,54,Female,Karachi,Korangi,2024-10-06,2024,10,46-55
698,31,Female,Karachi,Karachi West,2025-08-27,2025,8,26-35
699,28,Female,Karachi,Karachi Central,2024-04-18,2024,4,26-35
700,63,Male,Karachi,Keamari,2024-09-13,2024,9,56+
701,33,Female,Karachi,Karachi South,2024-11-07,2024,11,26-35
702,41,Female,Karachi,Karachi East,2024-02-22,2024,2,36-45
703,43,Female,Karachi,Karachi Central,2025-08-03,2025,8,36-45
704,34,Male,Karachi,Karachi West,2025-12-16,2025,12,26-35
705,21,Female,Karachi,Karachi West,2025-12-04,2025,12,18-25
706,48,Female,Karachi,Karachi West,2025-10-25,2025,10,46-55
707,40,Male,Karachi,Keamari,2024-04-06,2024,4,36-45
708,42,Female,Karachi,Karachi Central,2026-01-06,2026,1,36-45
709,18,Female,Karachi,Malir,2024-08-09,2024,8,18-25
710,22,Female,Karachi,Karachi West,2024-06-07,2024,6,18-25
711,34,Female,Karachi,Malir,2025-08-25,2025,8,26-35
712,48,Female,Karachi,Karachi West,2024-03-26,2024,3,46-55
713,25,Female,Karachi,Keamari,2024-05-29,2024,5,18-25
714,61,Male,Karachi,Karachi South,2025-11-24,2025,11,56+
715,25,Female,Karachi,Korangi,2024-10-09,2024,10,18-25
716,46,Male,Karachi,Keamari,2025-03-30,2025,3,46-55
717,30,Female,Karachi,Karachi West,2024-01-14,2024,1,26-35
718,50,Female,Karachi,Malir,2024-10-30,2024,10,46-55
719,22,Female,Karachi,Malir,2025-07-24,2025,7,18-25
720,46,Male,Karachi,Korangi,2025-12-16,2025,12,46-55
721,46,Female,Karachi,Karachi South,2024-03-16,2024,3,46-55
722,63,Male,Karachi,Karachi South,2025-01-16,2025,1,56+
723,36,Female,Karachi,Korangi,2025-04-15,2025,4,36-45
724,52,Female,Karachi,Keamari,2024-02-25,2024,2,46-55
725,49,Female,Karachi,Karachi West,2025-12-02,2025,12,46-55
726,58,Male,Karachi,Karachi East,2024-01-15,2024,1,56+
727,60,Male,Karachi,Karachi South,2024-08-05,2024,8,56+
728,18,Female,Karachi,Karachi Central,2025-02-13,2025,2,18-25
729,19,Female,Karachi,Karachi Central,2024-07-07,2024,7,18-25
730,57,Female,Karachi,Karachi West,2025-12-07,2025,12,56+
731,42,Female,Karachi,Karachi Central,2024-10-04,2024,10,36-45
732,43,Female,Karachi,Karachi Central,2024-07-06,2024,7,36-45
733,33,Male,Karachi,Karachi East,2024-05-12,2024,5,26-35
734,63,Female,Karachi,Karachi Central,2024-04-01,2024,4,56+
735,52,Female,Karachi,Karachi Central,2024-09-09,2024,9,46-55
736,26,Female,Karachi,Karachi South,2025-09-22,2025,9,26-35
737,43,Female,Karachi,Korangi,2024-06-14,2024,6,36-45
738,18,Female,Karachi,Malir,2025-03-28,2025,3,18-25
739,22,Male,Karachi,Malir,2025-03-27,2025,3,18-25
740,42,Male,Karachi,Karachi South,2024-08-17,2024,8,36-45
741,62,Female,Karachi,Karachi West,2024-08-29,2024,8,56+
742,41,Male,Karachi,Keamari,2025-03-24,2025,3,36-45
743,38,Male,Karachi,Karachi West,2025-04-26,2025,4,36-45
744,49,Male,Karachi,Korangi,2024-09-25,2024,9,46-55
745,31,Female,Karachi,Korangi,2024-08-31,2024,8,26-35
746,18,Female,Karachi,Karachi West,2024-10-18,2024,10,18-25
747,21,Female,Karachi,Keamari,2025-02-16,2025,2,18-25
748,47,Female,Karachi,Karachi Central,2025-12-10,2025,12,46-55
749,39,Female,Karachi,Karachi West,2025-01-11,2025,1,36-45
750,47,Female,Karachi,Korangi,2024-01-17,2024,1,46-55
751,34,Male,Karachi,Malir,2024-01-07,2024,1,26-35
752,64,Female,Karachi,Karachi East,2024-03-21,2024,3,56+
753,65,Female,Karachi,Karachi South,2024-03-18,2024,3,56+
754,31,Male,Karachi,Karachi East,2024-08-11,2024,8,26-35
755,38,Female,Karachi,Karachi South,2025-10-26,2025,10,36-45
756,38,Female,Karachi,Malir,2025-09-25,2025,9,36-45
757,51,Female,Karachi,Karachi South,2025-03-24,2025,3,46-55
758,55,Male,Karachi,Keamari,2024-05-29,2024,5,46-55
759,47,Female,Karachi,Korangi,2024-03-05,2024,3,46-55
760,48,Male,Karachi,Korangi,2025-10-12,2025,10,46-55
761,56,Male,Karachi,Korangi,2025-10-11,2025,10,56+
762,48,Female,Karachi,Karachi Central,2025-09-24,2025,9,46-55
763,26,Female,Karachi,Karachi Central,2024-07-30,2024,7,26-35
764,18,Male,Karachi,Karachi East,2024-10-07,2024,10,18-25
765,47,Male,Karachi,Karachi Central,2024-01-23,2024,1,46-55
766,24,Female,Karachi,Karachi East,2024-09-28,2024,9,18-25
767,59,Female,Karachi,Karachi West,2025-09-10,2025,9,56+
768,38,Female,Karachi,Karachi Central,2025-02-17,2025,2,36-45
769,26,Male,Karachi,Keamari,2024-04-28,2024,4,26-35
770,46,Female,Karachi,Karachi South,2025-04-09,2025,4,46-55
771,45,Male,Karachi,Karachi South,2024-10-07,2024,10,36-45
772,28,Male,Karachi,Karachi South,2025-06-12,2025,6,26-35
773,62,Male,Karachi,Keamari,2024-06-07,2024,6,56+
774,64,Male,Karachi,Keamari,2024-07-13,2024,7,56+
775,37,Female,Karachi,Karachi Central,2025-11-11,2025,11,36-45
776,39,Female,Karachi,Karachi Central,2025-11-10,2025,11,36-45
777,25,Female,Karachi,Malir,2024-06-07,2024,6,18-25
778,34,Female,Karachi,Karachi West,2025-12-21,2025,12,26-35
779,61,Female,Karachi,Keamari,2024-07-26,2024,7,56+
780,34,Male,Karachi,Karachi South,2024-10-10,2024,10,26-35
781,27,Female,Karachi,Korangi,2024-08-08,2024,8,26-35
782,19,Female,Karachi,Keamari,2024-09-03,2024,9,18-25
783,48,Female,Karachi,Karachi East,2024-04-17,2024,4,46-55
784,60,Female,Karachi,Karachi South,2024-12-10,2024,12,56+
785,58,Male,Karachi,Keamari,2025-01-13,2025,1,56+
786,63,Male,Karachi,Karachi South,2025-08-02,2025,8,56+
787,21,Female,Karachi,Malir,2024-02-18,2024,2,18-25
788,28,Male,Karachi,Korangi,2025-12-02,2025,12,26-35
789,36,Male,Karachi,Karachi Central,2024-11-30,2024,11,36-45
790,36,Male,Karachi,Karachi West,2024-02-17,2024,2,36-45
791,57,Male,Karachi,Karachi West,2024-01-22,2024,1,56+
792,35,Male,Karachi,Karachi West,2025-06-25,2025,6,26-35
793,40,Male,Karachi,Karachi East,2025-07-01,2025,7,36-45
794,19,Female,Karachi,Karachi East,2025-01-18,2025,1,18-25
795,50,Male,Karachi,Karachi East,2025-07-01,2025,7,46-55
796,50,Male,Karachi,Karachi Central,2025-04-27,2025,4,46-55
797,35,Male,Karachi,Karachi East,2025-02-24,2025,2,26-35
798,59,Female,Karachi,Keamari,2024-08-27,2024,8,56+
799,41,Male,Karachi,Karachi West,2025-01-13,2025,1,36-45
800,25,Male,Karachi,Karachi West,2025-12-14,2025,12,18-25
801,46,Male,Karachi,Karachi East,2024-11-29,2024,11,46-55
802,44,Female,Karachi,Karachi West,2025-07-02,2025,7,36-45
803,20,Female,Karachi,Karachi East,2024-11-03,2024,11,18-25
804,57,Female,Karachi,Keamari,2024-06-11,2024,6,56+
