order_detail_id,order_id,product_id,quantity,unit_price,line_total
800,416,79,5,258.53,1292.64
801,3588,97,5,676.03,3380.16
802,5715,75,5,616.48,3082.42
803,3963,29,2,426.48,852.97
804,3850,49,3,255.58,766.75
805,7095,9,5,636.87,3184.33
806,266,100,4,371.01,1484.03
807,7075,49,2,255.58,511.17
808,8697,8,1,345.11,345.11
809,10177,75,1,616.48,616.48
810,10327,88,3,148.72,446.16
811,2332,27,1,388.81,388.81
812,2538,88,2,148.72,297.44
813,1479,42,1,235.76,235.76
814,9813,5,2,451.11,902.22
815,9036,87,2,152.82,305.64
816,10740,71,5,493.94,2469.7
817,8419,77,2,208.62,417.24
818,7671,65,3,626.54,1879.62
819,7434,4,4,529.53,2118.11
820,3156,26,3,478.7,1436.09
821,11371,85,4,738.47,2953.88
822,3099,11,1,545.92,545.92
823,310,48,4,281.46,1125.84
824,11983,25,3,124.64,373.93
825,11415,38,1,378.62,378.62
826,11117,28,2,637.83,1275.66
827,9454,21,2,184.38,368.75
828,11175,92,2,655.59,1311.17
829,6583,29,4,426.48,1705.93
830,6997,12,2,187.52,375.04
831,5585,22,5,377.33,1886.67
832,6213,27,3,388.81,1166.43
833,2108,22,5,377.33,1886.67
834,6699,76,2,116.19,232.39
835,9761,34,2,401.43,802.85
836,1282,85,4,738.47,2953.88
837,2962,47,4,107.36,429.44
838,5065,80,4,184.19,736.78
839,9368,99,4,453.88,1815.51
840,11378,51,1,153.49,153.49
841,3998,42,3,235.76,707.28
842,2203,100,1,371.01,371.01
843,9882,7,1,593.63,593.63
844,560,47,1,107.36,107.36
845,451,57,1,589.69,589.69
846,10913,27,4,388.81,1555.24
847,5919,82,5,463.39,2316.97
848,7646,73,4,403.41,1613.62
849,2250,40,3,700.86,2102.58
850,8671,5,3,451.11,1353.33
851,1479,44,2,744.58,1489.17
852,7056,12,3,187.52,562.55
853,1678,40,1,700.86,700.86
854,10019,9,2,636.87,1273.73
855,2575,29,1,426.48,426.48
856,9689,41,2,277.64,555.28
857,2846,73,4,403.41,1613.62
858,6386,99,2,453.88,907.76
859,8124,32,2,625.49,1250.98
860,10079,50,1,581.18,581.18
861,2003,22,1,377.33,377.33
862,5566,16,2,224.77,449.54
863,11801,11,3,545.92,1637.78
864,6037,49,1,255.58,255.58
865,1045,63,4,149.61,598.46
866,6756,98,5,350.07,1750.33
867,4843,13,3,237.95,713.85
868,5711,51,1,153.49,153.49
869,1087,97,1,676.03,676.03
870,4265,35,2,197.75,395.5
871,9450,95,1,608.08,608.08
872,4826,80,5,184.19,920.97
873,5392,84,2,323.32,646.65
874,9380,71,3,493.94,1481.82
875,5176,23,5,81.55,407.77
876,9989,11,5,545.92,2729.62
877,448,45,4,507.14,2028.55
878,736,84,3,323.32,969.97
879,2190,57,2,589.69,1179.38
880,5150,22,4,377.33,1509.34
881,1297,42,1,235.76,235.76
882,3752,24,3,362.95,1088.85
883,6321,89,4,279.32,1117.27
884,9525,35,1,197.75,197.75
885,1745,44,1,744.58,744.58
886,1315,23,2,81.55,163.11
887,2642,60,2,611.43,1222.87
888,10158,39,4,251.86,1007.45
889,6260,79,1,258.53,258.53
890,1392,30,1,172.82,172.82
891,3630,100,3,371.01,1113.02
892,4221,56,4,102.07,408.28
893,1887,8,3,345.11,1035.34
894,3066,32,1,625.49,625.49
895,5937,62,1,542.6,542.6
896,9141,22,4,377.33,1509.34
897,7741,78,3,630.73,1892.2
898,1099,60,5,611.43,3057.16
899,70,68,4,103.13,412.51
900,1430,97,3,676.03,2028.1
901,11603,16,3,224.77,674.32
902,6563,51,2,153.49,306.98
903,5443,52,3,633.85,1901.55
904,11028,80,5,184.19,920.97
905,3833,75,5,616.48,3082.42
906,10483,21,3,184.38,553.13
907,475,9,3,636.87,1910.6
908,11875,87,5,152.82,764.11
909,10989,16,1,224.77,224.77
910,10256,60,1,611.43,611.43
911,6929,19,4,604.02,2416.08
912,2481,70,4,354.95,1419.81
913,6098,71,4,493.94,1975.76
914,6339,27,4,388.81,1555.24
915,11832,53,5,181.25,906.25
916,10145,60,5,611.43,3057.16
917,6990,78,2,630.73,1261.46
918,8430,41,2,277.64,555.28
919,7492,40,2,700.86,1401.72
920,8086,70,4,354.95,1419.81
921,6905,56,5,102.07,510.34
922,10993,59,5,277.98,1389.92
923,5416,93,2,621.07,1242.15
924,6686,40,1,700.86,700.86
925,4123,81,3,334.21,1002.62
926,9630,78,2,630.73,1261.46
927,11317,4,4,529.53,2118.11
928,2547,3,3,257.3,771.9
929,9994,7,1,593.63,593.63
930,9180,83,2,187.85,375.7
931,7933,40,5,700.86,3504.29
932,534,65,5,626.54,3132.7
933,3466,50,3,581.18,1743.53
934,1190,100,1,371.01,371.01
935,2999,58,5,442.36,2211.79
936,4738,48,1,281.46,281.46
937,3428,2,1,575.59,575.59
938,3859,20,1,673.87,673.87
939,2788,5,4,451.11,1804.43
940,2044,54,4,585.07,2340.28
941,338,68,4,103.13,412.51
942,11677,75,1,616.48,616.48
943,9967,73,1,403.41,403.41
944,791,80,2,184.19,368.39
945,574,66,5,678.42,3392.09
946,4480,68,4,103.13,412.51
947,5657,78,5,630.73,3153.66
948,2241,4,2,529.53,1059.06
949,5368,83,3,187.85,563.54
950,11564,13,3,237.95,713.85
951,1130,61,1,540.28,540.28
952,5442,10,4,361.51,1446.03
953,3919,88,3,148.72,446.16
954,734,48,3,281.46,844.38
955,7802,96,1,649.68,649.68
956,5337,67,4,385.66,1542.66
957,8035,44,4,744.58,2978.33
958,10971,4,2,529.53,1059.06
959,321,46,3,510.28,1530.86
960,11867,94,3,479.66,1438.99
961,8486,28,3,637.83,1913.49
962,5994,65,5,626.54,3132.7
963,1722,84,1,323.32,323.32
964,9035,93,2,621.07,1242.15
965,1799,80,4,184.19,736.78
966,982,97,4,676.03,2704.13
967,7201,25,5,124.64,623.22
968,8929,23,2,81.55,163.11
969,6921,22,5,377.33,1886.67
970,2891,96,5,649.68,3248.38
971,4621,6,3,429.71,1289.13
972,10231,7,1,593.63,593.63
973,10432,51,2,153.49,306.98
974,3974,48,1,281.46,281.46
975,7116,23,5,81.55,407.77
976,248,42,1,235.76,235.76
977,10975,91,4,382.35,1529.41
978,3317,19,1,604.02,604.02
979,8066,93,4,621.07,2484.3
980,7255,12,1,187.52,187.52
981,8866,74,1,295.26,295.26
982,5233,58,3,442.36,1327.08
983,6264,80,5,184.19,920.97
984,340,11,3,545.92,1637.78
985,1244,54,2,585.07,1170.14
986,8465,69,1,588.48,588.48
987,9417,67,3,385.66,1156.99
988,10511,37,2,615.48,1230.95
989,9485,10,5,361.51,1807.54
990,10476,54,4,585.07,2340.28
991,9715,51,3,153.49,460.47
992,4637,17,1,697.8,697.8
993,5929,63,3,149.61,448.84
994,11329,79,2,258.53,517.06
995,6221,70,3,354.95,1064.86
996,3247,81,1,334.21,334.21
997,1331,53,4,181.25,725.0
998,9837,52,5,633.85,3169.24
999,5852,47,3,107.36,322.08
1000,1162,28,4,637.83,2551.33
1001,7469,64,1,479.66,479.66
1002,11699,98,5,350.07,1750.33
1003,6765,45,1,507.14,507.14
1004,1843,63,4,149.61,598.46
1005,7886,21,3,184.38,553.13
1006,7718,27,3,388.81,1166.43
1007,5194,44,1,744.58,744.58
1008,4958,32,4,625.49,2501.95
1009,5678,64,5,479.66,2398.31
1010,1971,83,5,187.85,939.24
1011,10306,69,1,588.48,588.48
1012,8911,64,3,479.66,1438.99
1013,2189,29,4,426.48,1705.93
1014,5039,44,3,744.58,2233.75
1015,3589,3,2,257.3,514.6
1016,5242,21,2,184.38,368.75
1017,466,10,2,361.51,723.02
1018,9308,51,1,153.49,153.49
1019,7665,53,1,181.25,181.25
1020,4876,81,2,334.21,668.41
1021,7788,94,5,479.66,2398.31
1022,108,74,3,295.26,885.79
1023,10670,54,2,585.07,1170.14
1024,509,34,5,401.43,2007.13
1025,8459,92,2,655.59,1311.17
1026,2836,82,1,463.39,463.39
1027,5915,30,2,172.82,345.64
1028,6389,54,5,585.07,2925.35
1029,7503,37,4,615.48,2461.91
1030,3024,81,4,334.21,1336.82
1031,9333,99,4,453.88,1815.51
1032,10041,30,4,172.82,691.27
1033,10365,48,4,281.46,1125.84
1034,901,34,1,401.43,401.43
1035,11335,41,4,277.64,1110.56
1036,5941,16,5,224.77,1123.86
1037,9722,21,4,184.38,737.5
1038,757,17,4,697.8,2791.2
1039,7039,32,5,625.49,3127.44
1040,8823,57,1,589.69,589.69
1041,1998,31,4,356.75,1427.0
1042,7976,14,2,447.52,895.04
1043,9181,82,2,463.39,926.79
1044,7867,95,1,608.08,608.08
1045,388,67,5,385.66,1928.32
1046,5360,81,3,334.21,1002.62
1047,5116,59,2,277.98,555.97
1048,2344,58,5,442.36,2211.79
1049,362,74,2,295.26,590.53
1050,1159,60,2,611.43,1222.87
1051,6848,82,3,463.39,1390.18
1052,5554,26,5,478.7,2393.48
1053,3723,53,3,181.25,543.75
1054,2149,89,3,279.32,837.95
1055,784,74,1,295.26,295.26
1056,6255,19,3,604.02,1812.06
1057,10431,60,3,611.43,1834.3
1058,3782,2,5,575.59,2877.95
1059,2271,15,4,362.32,1449.29
1060,5883,5,3,451.11,1353.33
1061,11799,10,3,361.51,1084.52
1062,1284,23,4,81.55,326.21
1063,10880,76,1,116.19,116.19
1064,3806,79,3,258.53,775.58
1065,6284,44,1,744.58,744.58
1066,3170,89,2,279.32,558.64
1067,230,71,2,493.94,987.88
1068,4687,86,5,632.95,3164.78
1069,10002,14,4,447.52,1790.08
1070,6727,21,3,184.38,553.13
1071,117,10,1,361.51,361.51
1072,8801,63,4,149.61,598.46
1073,2375,39,2,251.86,503.72
1074,10628,6,4,429.71,1718.84
1075,4081,40,5,700.86,3504.29
1076,10337,99,2,453.88,907.76
1077,7071,44,2,744.58,1489.17
1078,11999,27,2,388.81,777.62
1079,11294,1,1,163.76,163.76
1080,11686,73,4,403.41,1613.62
1081,9349,77,5,208.62,1043.09
1082,491,20,1,673.87,673.87
1083,6866,93,4,621.07,2484.3
1084,3455,53,2,181.25,362.5
1085,6166,17,4,697.8,2791.2
1086,11527,51,5,153.49,767.44
1087,10462,27,3,388.81,1166.43
1088,11661,55,4,456.18,1824.71
1089,6207,71,3,493.94,1481.82
1090,5739,82,5,463.39,2316.97
1091,5654,55,5,456.18,2280.88
1092,5516,21,4,184.38,737.5
1093,1471,64,2,479.66,959.32
1094,3454,42,3,235.76,707.28
1095,1558,17,2,697.8,1395.6
1096,3522,36,3,453.16,1359.48
1097,1630,46,5,510.28,2551.42
1098,1648,17,1,697.8,697.8
1099,10977,28,2,637.83,1275.66
1100,5084,50,2,581.18,1162.36
1101,8123,13,2,237.95,475.9
1102,9510,43,1,512.98,512.98
1103,10521,25,1,124.64,124.64
1104,6793,68,5,103.13,515.64
1105,4686,2,2,575.59,1151.18
1106,4051,37,1,615.48,615.48
1107,3644,43,5,512.98,2564.89
1108,2617,26,2,478.7,957.39
1109,11069,35,2,197.75,395.5
1110,10993,3,1,257.3,257.3
1111,10927,17,1,697.8,697.8
1112,9560,5,5,451.11,2255.54
1113,3705,52,4,633.85,2535.4
1114,5774,56,1,102.07,102.07
1115,6438,17,1,697.8,697.8
1116,8803,28,3,637.83,1913.49
1117,10430,94,5,479.66,2398.31
1118,11851,67,4,385.66,1542.66
1119,11030,83,3,187.85,563.54
1120,11486,38,2,378.62,757.24
1121,7987,96,3,649.68,1949.03
1122,6586,2,4,575.59,2302.36
1123,7728,61,2,540.28,1080.55
1124,11147,63,4,149.61,598.46
1125,7954,80,4,184.19,736.78
1126,5049,16,4,224.77,899.09
1127,9326,74,1,295.26,295.26
1128,7084,60,3,611.43,1834.3
1129,2250,85,5,738.47,3692.35
1130,6620,40,1,700.86,700.86
1131,1346,61,3,540.28,1620.83
1132,7885,89,5,279.32,1396.59
1133,6464,66,4,678.42,2713.67
1134,3476,98,3,350.07,1050.2
1135,10743,89,4,279.32,1117.27
1136,9922,25,2,124.64,249.29
1137,1305,76,2,116.19,232.39
1138,10012,77,5,208.62,1043.09
1139,6951,40,3,700.86,2102.58
1140,3206,86,3,632.95,1898.86
1141,11162,58,2,442.36,884.72
1142,9837,67,2,385.66,771.33
1143,9107,45,3,507.14,1521.41
1144,9112,15,2,362.32,724.65
1145,7590,31,1,356.75,356.75
1146,3575,73,2,403.41,806.81
1147,499,10,2,361.51,723.02
1148,5287,81,5,334.21,1671.03
1149,3167,14,1,447.52,447.52
1150,6380,78,3,630.73,1892.2
1151,8151,6,1,429.71,429.71
1152,8775,93,1,621.07,621.07
1153,11173,12,5,187.52,937.59
1154,11682,79,2,258.53,517.06
1155,4159,62,4,542.6,2170.41
1156,3858,69,2,588.48,1176.95
1157,8342,28,4,637.83,2551.33
1158,10697,27,2,388.81,777.62
1159,6043,54,3,585.07,1755.21
1160,102,47,5,107.36,536.8
1161,4873,96,4,649.68,2598.71
1162,1531,29,3,426.48,1279.45
1163,3941,42,3,235.76,707.28
1164,6515,88,2,148.72,297.44
1165,3431,41,1,277.64,277.64
1166,4483,50,2,581.18,1162.36
1167,4702,58,4,442.36,1769.44
1168,1564,50,1,581.18,581.18
1169,1650,92,1,655.59,655.59
1170,2697,79,5,258.53,1292.64
1171,5728,22,4,377.33,1509.34
1172,8952,6,1,429.71,429.71
1173,9837,75,4,616.48,2465.94
1174,2375,80,5,184.19,920.97
1175,6682,49,2,255.58,511.17
1176,4589,89,1,279.32,279.32
1177,3246,19,2,604.02,1208.04
1178,878,27,1,388.81,388.81
1179,10904,46,2,510.28,1020.57
1180,5631,87,4,152.82,611.29
1181,2088,21,5,184.38,921.88
1182,7977,99,4,453.88,1815.51
1183,6826,14,5,447.52,2237.6
1184,7769,8,2,345.11,690.22
1185,6979,24,1,362.95,362.95
1186,316,61,3,540.28,1620.83
1187,1669,27,4,388.81,1555.24
1188,6474,53,4,181.25,725.0
1189,5578,32,1,625.49,625.49
1190,422,35,4,197.75,791.0
1191,8503,28,2,637.83,1275.66
1192,4879,36,4,453.16,1812.64
1193,11534,59,5,277.98,1389.92
1194,11506,49,1,255.58,255.58
1195,6190,66,2,678.42,1356.84
1196,256,92,1,655.59,655.59
1197,6646,2,5,575.59,2877.95
1198,11352,33,4,93.94,375.75
1199,2459,79,1,258.53,258.53
1200,1824,23,1,81.55,81.55
1201,4394,54,3,585.07,1755.21
1202,11138,85,5,738.47,3692.35
1203,6185,2,1,575.59,575.59
1204,1380,32,4,625.49,2501.95
1205,7309,52,1,633.85,633.85
1206,11814,52,3,633.85,1901.55
1207,8269,22,1,377.33,377.33
1208,3894,23,5,81.55,407.77
1209,2082,16,3,224.77,674.32
1210,5222,28,1,637.83,637.83
1211,727,41,3,277.64,832.92
1212,7367,16,5,224.77,1123.86
1213,8353,59,3,277.98,833.95
1214,1521,66,5,678.42,3392.09
1215,7322,97,3,676.03,2028.1
1216,9965,23,4,81.55,326.21
1217,11621,36,5,453.16,2265.79
1218,4929,76,3,116.19,348.58
1219,6315,12,5,187.52,937.59
1220,3147,89,5,279.32,1396.59
1221,6466,34,4,401.43,1605.7
1222,3848,5,1,451.11,451.11
1223,8900,32,3,625.49,1876.46
1224,147,77,1,208.62,208.62
1225,2635,33,1,93.94,93.94
1226,10052,89,5,279.32,1396.59
1227,8177,20,1,673.87,673.87
1228,11569,54,3,585.07,1755.21
1229,6889,94,2,479.66,959.32
1230,3485,36,2,453.16,906.32
1231,5659,25,4,124.64,498.58
1232,11798,60,1,611.43,611.43
1233,11897,74,2,295.26,590.53
1234,3812,15,4,362.32,1449.29
1235,10359,3,3,257.3,771.9
1236,6056,64,5,479.66,2398.31
1237,10921,92,3,655.59,1966.76
1238,9399,10,1,361.51,361.51
1239,463,42,3,235.76,707.28
1240,10836,54,1,585.07,585.07
1241,10247,84,4,323.32,1293.29
1242,5306,40,2,700.86,1401.72
1243,186,54,1,585.07,585.07
1244,1528,6,1,429.71,429.71
1245,5079,49,2,255.58,511.17
1246,4590,85,5,738.47,3692.35
1247,152,46,1,510.28,510.28
1248,7903,43,2,512.98,1025.96
1249,7463,58,1,442.36,442.36
1250,779,52,3,633.85,1901.55
1251,1212,84,2,323.32,646.65
1252,7222,2,5,575.59,2877.95
1253,7456,16,3,224.77,674.32
1254,2439,41,3,277.64,832.92
1255,4897,64,3,479.66,1438.99
1256,5811,49,3,255.58,766.75
1257,6633,6,3,429.71,1289.13
1258,473,44,3,744.58,2233.75
1259,3983,76,4,116.19,464.77
1260,11197,60,4,611.43,2445.73
1261,4080,6,5,429.71,2148.55
1262,10368,49,2,255.58,511.17
1263,3694,55,2,456.18,912.35
1264,11426,2,3,575.59,1726.77
1265,4880,31,1,356.75,356.75
1266,10193,9,5,636.87,3184.33
1267,5595,95,2,608.08,1216.16
1268,1286,8,2,345.11,690.22
1269,337,12,3,187.52,562.55
1270,8471,81,3,334.21,1002.62
1271,2306,92,3,655.59,1966.76
1272,11326,97,3,676.03,2028.1
1273,5488,50,3,581.18,1743.53
1274,1131,86,5,632.95,3164.78
1275,401,94,2,479.66,959.32
1276,10795,62,2,542.6,1085.2
1277,4076,4,1,529.53,529.53
1278,11554,41,4,277.64,1110.56
1279,6094,24,2,362.95,725.9
1280,6761,39,2,251.86,503.72
1281,5729,4,1,529.53,529.53
1282,7049,9,2,636.87,1273.73
1283,3702,18,3,131.18,393.53
1284,7232,78,1,630.73,630.73
1285,3159,66,1,678.42,678.42
1286,310,43,1,512.98,512.98
1287,3662,93,3,621.07,1863.22
1288,1946,15,2,362.32,724.65
1289,8029,33,3,93.94,281.81
1290,4669,61,5,540.28,2701.38
1291,11303,3,2,257.3,514.6
1292,6148,100,5,371.01,1855.04
1293,8891,51,5,153.49,767.44
1294,798,42,3,235.76,707.28
1295,1071,95,4,608.08,2432.31
1296,9901,74,4,295.26,1181.05
1297,6068,67,1,385.66,385.66
1298,1355,52,2,633.85,1267.7
1299,8922,77,3,208.62,625.86
1300,2489,95,2,608.08,1216.16
1301,7449,69,5,588.48,2942.38
1302,1946,59,3,277.98,833.95
1303,3729,45,2,507.14,1014.28
1304,4625,25,4,124.64,498.58
1305,5347,9,4,636.87,2547.46
1306,4747,64,1,479.66,479.66
1307,1075,17,2,697.8,1395.6
1308,2880,37,1,615.48,615.48
1309,6076,10,5,361.51,1807.54
1310,1826,68,4,103.13,412.51
1311,3968,95,2,608.08,1216.16
1312,1488,42,4,235.76,943.04
1313,8648,82,1,463.39,463.39
1314,8972,78,1,630.73,630.73
1315,9263,22,1,377.33,377.33
1316,8475,50,4,581.18,2324.71
1317,5313,56,5,102.07,510.34
1318,6126,85,3,738.47,2215.41
1319,6941,14,4,447.52,1790.08
1320,6919,2,4,575.59,2302.36
1321,6439,16,2,224.77,449.54
1322,5713,11,5,545.92,2729.62
1323,8265,93,5,621.07,3105.38
1324,10289,97,3,676.03,2028.1
1325,8206,11,4,545.92,2183.7
1326,5813,40,5,700.86,3504.29
1327,7713,10,3,361.51,1084.52
1328,9687,39,2,251.86,503.72
1329,4455,70,5,354.95,1774.76
1330,11208,7,5,593.63,2968.15
1331,10609,1,4,163.76,655.02
1332,9923,36,2,453.16,906.32
1333,5050,77,3,208.62,625.86
1334,5515,42,4,235.76,943.04
1335,8397,38,5,378.62,1893.1
1336,11579,38,3,378.62,1135.86
1337,9376,40,2,700.86,1401.72
1338,10827,84,3,323.32,969.97
1339,5613,6,3,429.71,1289.13
1340,9949,8,3,345.11,1035.34
1341,457,84,1,323.32,323.32
1342,6324,88,3,148.72,446.16
1343,2503,100,4,371.01,1484.03
1344,11733,67,3,385.66,1156.99
1345,9047,45,4,507.14,2028.55
1346,1666,16,5,224.77,1123.86
1347,5807,99,2,453.88,907.76
1348,2437,73,3,403.41,1210.22
1349,23,93,2,621.07,1242.15
1350,7076,45,3,507.14,1521.41
1351,552,42,1,235.76,235.76
1352,4365,76,5,116.19,580.96
1353,6032,27,3,388.81,1166.43
1354,9780,85,1,738.47,738.47
1355,8444,90,5,702.3,3511.51
1356,3244,75,1,616.48,616.48
1357,10226,74,4,295.26,1181.05
1358,3168,1,1,163.76,163.76
1359,1498,44,5,744.58,3722.92
1360,7532,69,3,588.48,1765.43
1361,8438,40,1,700.86,700.86
1362,7209,30,2,172.82,345.64
1363,3953,86,4,632.95,2531.82
1364,4175,80,4,184.19,736.78
1365,313,44,1,744.58,744.58
1366,1556,38,2,378.62,757.24
1367,3149,17,4,697.8,2791.2
1368,2713,18,3,131.18,393.53
1369,8513,59,4,277.98,1111.93
1370,8655,18,5,131.18,655.88
1371,10074,82,1,463.39,463.39
1372,5859,15,3,362.32,1086.97
1373,6629,19,2,604.02,1208.04
1374,9992,32,5,625.49,3127.44
1375,4174,13,4,237.95,951.8
1376,11010,36,5,453.16,2265.79
1377,11231,4,2,529.53,1059.06
1378,2953,52,3,633.85,1901.55
1379,4932,39,3,251.86,755.59
1380,3624,70,4,354.95,1419.81
1381,8979,9,4,636.87,2547.46
1382,3332,26,2,478.7,957.39
1383,11405,2,5,575.59,2877.95
1384,4963,88,3,148.72,446.16
1385,1850,29,2,426.48,852.97
1386,1034,33,1,93.94,93.94
1387,2965,59,3,277.98,833.95
1388,4909,26,5,478.7,2393.48
1389,5089,63,5,149.61,748.07
1390,2829,87,1,152.82,152.82
1391,1257,77,2,208.62,417.24
1392,7433,45,4,507.14,2028.55
1393,9797,73,2,403.41,806.81
1394,11599,77,5,208.62,1043.09
1395,201,36,4,453.16,1812.64
1396,10922,98,2,350.07,700.13
1397,811,48,1,281.46,281.46
1398,3396,36,1,453.16,453.16
1399,8573,86,3,632.95,1898.86
1400,10030,24,1,362.95,362.95
1401,7124,81,1,334.21,334.21
1402,3843,80,2,184.19,368.39
1403,10442,52,2,633.85,1267.7
1404,154,60,5,611.43,3057.16
1405,2883,1,3,163.76,491.26
1406,10696,10,2,361.51,723.02
1407,3455,2,1,575.59,575.59
1408,8197,70,2,354.95,709.9
1409,1302,34,1,401.43,401.43
1410,6070,36,4,453.16,1812.64
1411,429,100,5,371.01,1855.04
1412,10667,96,2,649.68,1299.35
1413,7701,56,2,102.07,204.14
1414,9715,89,2,279.32,558.64
1415,251,22,1,377.33,377.33
1416,11329,71,1,493.94,493.94
1417,8034,41,2,277.64,555.28
1418,1167,3,3,257.3,771.9
1419,4080,42,4,235.76,943.04
1420,7891,97,3,676.03,2028.1
1421,3767,16,1,224.77,224.77
1422,9103,31,1,356.75,356.75
1423,216,58,2,442.36,884.72
1424,5636,59,1,277.98,277.98
1425,7425,75,3,616.48,1849.46
1426,5827,71,1,493.94,493.94
1427,5039,66,4,678.42,2713.67
1428,403,44,2,744.58,1489.17
1429,11057,18,3,131.18,393.53
1430,8869,77,4,208.62,834.47
1431,10322,76,3,116.19,348.58
1432,10820,46,1,510.28,510.28
1433,3707,50,2,581.18,1162.36
1434,6861,44,1,744.58,744.58
1435,326,100,1,371.01,371.01
1436,3908,63,3,149.61,448.84
1437,10528,76,2,116.19,232.39
1438,2965,31,2,356.75,713.5
1439,10344,56,3,102.07,306.21
1440,1669,50,2,581.18,1162.36
1441,11019,12,4,187.52,750.07
1442,1016,92,1,655.59,655.59
1443,3212,52,4,633.85,2535.4
1444,3221,56,4,102.07,408.28
1445,8655,73,1,403.41,403.41
1446,4554,70,2,354.95,709.9
1447,10982,49,3,255.58,766.75
1448,9260,77,3,208.62,625.86
1449,710,45,2,507.14,1014.28
1450,2767,66,1,678.42,678.42
1451,11420,35,2,197.75,395.5
1452,6500,32,4,625.49,2501.95
1453,8989,10,2,361.51,723.02
1454,9719,46,5,510.28,2551.42
1455,11670,66,4,678.42,2713.67
1456,6799,49,3,255.58,766.75
1457,5704,93,5,621.07,3105.38
1458,6541,19,5,604.02,3020.1
1459,10888,52,4,633.85,2535.4
1460,7101,92,5,655.59,3277.94
1461,6252,23,1,81.55,81.55
1462,2009,40,2,700.86,1401.72
1463,10574,53,4,181.25,725.0
1464,3331,64,1,479.66,479.66
1465,2535,11,3,545.92,1637.78
1466,527,38,1,378.62,378.62
1467,312,17,5,697.8,3489.0
1468,2331,54,5,585.07,2925.35
1469,2011,86,1,632.95,632.95
1470,5870,33,5,93.94,469.69
1471,527,92,1,655.59,655.59
1472,10641,78,1,630.73,630.73
1473,9779,65,4,626.54,2506.16
1474,10297,53,3,181.25,543.75
1475,10438,37,1,615.48,615.48
1476,6377,22,4,377.33,1509.34
1477,7983,88,4,148.72,594.88
1478,1826,17,3,697.8,2093.4
1479,3607,64,5,479.66,2398.31
1480,9763,88,3,148.72,446.16
1481,9913,4,1,529.53,529.53
1482,604,58,2,442.36,884.72
1483,11239,92,5,655.59,3277.94
1484,1817,41,4,277.64,1110.56
1485,2025,69,2,588.48,1176.95
1486,7337,27,4,388.81,1555.24
1487,2099,12,4,187.52,750.07
1488,1591,25,4,124.64,498.58
1489,9471,42,4,235.76,943.04
1490,852,47,4,107.36,429.44
1491,9314,75,1,616.48,616.48
1492,4145,54,5,585.07,2925.35
1493,11869,87,3,152.82,458.46
1494,3533,86,4,632.95,2531.82
1495,9134,95,1,608.08,608.08
1496,9746,14,3,447.52,1342.56
1497,737,14,4,447.52,1790.08
1498,6656,100,5,371.01,1855.04
1499,1885,72,5,374.36,1871.82
1500,3190,81,2,334.21,668.41
1501,9642,13,1,237.95,237.95
1502,8948,25,2,124.64,249.29
1503,5069,56,2,102.07,204.14
1504,838,93,2,621.07,1242.15
1505,7157,27,3,388.81,1166.43
1506,4545,36,1,453.16,453.16
1507,7146,71,5,493.94,2469.7
1508,10893,5,1,451.11,451.11
1509,3938,3,5,257.3,1286.5
1510,367,18,3,131.18,393.53
1511,9794,49,3,255.58,766.75
1512,8923,64,4,479.66,1918.65
1513,7474,38,4,378.62,1514.48
1514,1673,88,1,148.72,148.72
1515,4129,36,4,453.16,1812.64
1516,9422,18,3,131.18,393.53
1517,5657,62,3,542.6,1627.81
1518,11443,40,2,700.86,1401.72
1519,687,52,3,633.85,1901.55
1520,9958,21,5,184.38,921.88
1521,4864,17,1,697.8,697.8
1522,9352,5,2,451.11,902.22
1523,4331,72,1,374.36,374.36
1524,5731,74,5,295.26,1476.32
1525,9825,22,3,377.33,1132.0
1526,9278,13,5,237.95,1189.75
1527,4762,4,5,529.53,2647.64
1528,3620,66,3,678.42,2035.26
1529,11089,4,2,529.53,1059.06
1530,2432,3,1,257.3,257.3
1531,7900,16,3,224.77,674.32
1532,10628,22,4,377.33,1509.34
1533,9594,65,5,626.54,3132.7
1534,2230,19,2,604.02,1208.04
1535,8631,94,1,479.66,479.66
1536,8291,82,1,463.39,463.39
1537,5611,86,5,632.95,3164.78
1538,9204,42,4,235.76,943.04
1539,180,34,3,401.43,1204.28
1540,8639,93,3,621.07,1863.22
1541,673,70,1,354.95,354.95
1542,9200,17,1,697.8,697.8
1543,3910,54,4,585.07,2340.28
1544,266,89,1,279.32,279.32
1545,5216,68,3,103.13,309.38
1546,9645,49,3,255.58,766.75
1547,11480,67,2,385.66,771.33
1548,10427,97,3,676.03,2028.1
1549,4938,57,4,589.69,2358.76
1550,5414,10,3,361.51,1084.52
1551,1821,16,5,224.77,1123.86
1552,529,86,3,632.95,1898.86
1553,5184,39,2,251.86,503.72
1554,10564,22,4,377.33,1509.34
1555,9268,91,1,382.35,382.35
1556,6057,95,4,608.08,2432.31
1557,5845,25,5,124.64,623.22
1558,10631,77,2,208.62,417.24
1559,2406,61,3,540.28,1620.83
1560,4662,64,5,479.66,2398.31
1561,1139,36,1,453.16,453.16
1562,1833,29,5,426.48,2132.42
1563,10769,49,5,255.58,1277.92
1564,9962,44,2,744.58,1489.17
1565,693,2,2,575.59,1151.18
1566,489,79,3,258.53,775.58
1567,5556,84,1,323.32,323.32
1568,4552,95,2,608.08,1216.16
1569,2598,1,1,163.76,163.76
1570,2911,36,2,453.16,906.32
