order_id,customer_id,order_date,salary_period,festival_sale,order_year,order_month,order_quarter,is_salary_period,is_festival_sale
389,1261,2025-06-05,True,True,2025,6,2,Salary Week,Festival Sale
390,3165,2025-02-27,True,True,2025,2,1,Salary Week,Festival Sale
391,1736,2025-09-01,False,False,2025,9,3,Regular Week,Regular Sale
392,1410,2025-02-14,True,True,2025,2,1,Salary Week,Festival Sale
393,2539,2026-01-03,False,False,2026,1,1,Regular Week,Regular Sale
394,3252,2025-07-23,False,False,2025,7,3,Regular Week,Regular Sale
395,4418,2025-04-13,True,True,2025,4,2,Salary Week,Festival Sale
396,1027,2025-07-06,True,True,2025,7,3,Salary Week,Festival Sale
397,4459,2025-09-10,False,False,2025,9,3,Regular Week,Regular Sale
398,1489,2025-05-13,True,False,2025,5,2,Salary Week,Regular Sale
399,3086,2025-04-24,True,False,2025,4,2,Salary Week,Regular Sale
400,589,2025-12-24,False,False,2025,12,4,Regular Week,Regular Sale
401,3280,2025-05-29,True,True,2025,5,2,Salary Week,Festival Sale
402,3265,2025-09-08,False,False,2025,9,3,Regular Week,Regular Sale
403,4124,2026-01-04,False,False,2026,1,1,Regular Week,Regular Sale
404,2642,2025-03-04,True,False,2025,3,1,Salary Week,Regular Sale
405,4520,2025-09-27,False,False,2025,9,3,Regular Week,Regular Sale
406,1544,2025-12-14,False,True,2025,12,4,Regular Week,Festival Sale
407,2863,2025-01-22,False,False,2025,1,1,Regular Week,Regular Sale
408,1111,2025-12-30,True,True,2025,12,4,Salary Week,Festival Sale
409,321,2025-10-13,False,False,2025,10,4,Regular Week,Regular Sale
410,641,2025-08-28,True,False,2025,8,3,Salary Week,Regular Sale
411,1200,2025-05-14,False,False,2025,5,2,Regular Week,Regular Sale
412,2207,2025-08-23,True,True,2025,8,3,Salary Week,Festival Sale
413,3238,2025-07-05,True,True,2025,7,3,Salary Week,Festival Sale
414,1315,2025-04-01,False,False,2025,4,2,Regular Week,Regular Sale
415,3292,2025-08-15,True,True,2025,8,3,Salary Week,Festival Sale
416,274,2025-11-07,False,False,2025,11,4,Regular Week,Regular Sale
417,378,2025-02-19,False,False,2025,2,1,Regular Week,Regular Sale
418,2788,2025-08-11,True,True,2025,8,3,Salary Week,Festival Sale
419,1627,2025-05-26,True,True,2025,5,2,Salary Week,Festival Sale
420,1180,2025-01-11,True,False,2025,1,1,Salary Week,Regular Sale
421,3527,2025-10-08,True,True,2025,10,4,Salary Week,Festival Sale
422,3030,2025-04-05,True,False,2025,4,2,Salary Week,Regular Sale
423,1342,2025-06-30,True,True,2025,6,2,Salary Week,Festival Sale
424,4051,2025-02-06,True,False,2025,2,1,Salary Week,Regular Sale
425,4264,2026-01-01,True,True,2026,1,1,Salary Week,Festival Sale
426,215,2025-07-09,False,True,2025,7,3,Regular Week,Festival Sale
427,3614,2025-11-12,True,True,2025,11,4,Salary Week,Festival Sale
428,2418,2025-10-11,False,False,2025,10,4,Regular Week,Regular Sale
429,3953,2025-08-01,False,True,2025,8,3,Regular Week,Festival Sale
430,2964,2025-01-24,False,True,2025,1,1,Regular Week,Festival Sale
431,4120,2025-06-15,False,True,2025,6,2,Regular Week,Festival Sale
432,3720,2025-01-30,False,True,2025,1,1,Regular Week,Festival Sale
433,1917,2025-04-30,True,False,2025,4,2,Salary Week,Regular Sale
434,2815,2025-12-26,True,False,2025,12,4,Salary Week,Regular Sale
435,3131,2025-08-24,False,False,2025,8,3,Regular Week,Regular Sale
436,3626,2025-08-30,False,True,2025,8,3,Regular Week,Festival Sale
437,150,2025-02-09,True,False,2025,2,1,Salary Week,Regular Sale
438,4140,2025-04-11,False,False,2025,4,2,Regular Week,Regular Sale
439,4101,2025-07-01,True,False,2025,7,3,Salary Week,Regular Sale
440,2831,2025-07-22,False,True,2025,7,3,Regular Week,Festival Sale
441,4380,2025-09-08,False,True,2025,9,3,Regular Week,Festival Sale
442,1431,2025-05-07,False,False,2025,5,2,Regular Week,Regular Sale
443,4464,2025-02-08,True,True,2025,2,1,Salary Week,Festival Sale
444,520,2025-08-31,True,True,2025,8,3,Salary Week,Festival Sale
445,3018,2026-01-01,False,False,2026,1,1,Regular Week,Regular Sale
446,3447,2026-01-03,False,False,2026,1,1,Regular Week,Regular Sale
447,2481,2025-03-17,True,True,2025,3,1,Salary Week,Festival Sale
448,2181,2025-11-04,True,True,2025,11,4,Salary Week,Festival Sale
449,1971,2025-06-30,False,False,2025,6,2,Regular Week,Regular Sale
450,3427,2025-07-14,False,True,2025,7,3,Regular Week,Festival Sale
451,2093,2025-10-29,True,True,2025,10,4,Salary Week,Festival Sale
452,1613,2025-11-29,True,True,2025,11,4,Salary Week,Festival Sale
453,920,2025-06-17,True,False,2025,6,2,Salary Week,Regular Sale
454,37,2025-05-06,False,True,2025,5,2,Regular Week,Festival Sale
455,2571,2025-12-09,True,True,2025,12,4,Salary Week,Festival Sale
456,2267,2025-06-23,True,True,2025,6,2,Salary Week,Festival Sale
457,3072,2026-01-03,True,True,2026,1,1,Salary Week,Festival Sale
458,2077,2025-07-03,False,False,2025,7,3,Regular Week,Regular Sale
459,4842,2025-02-21,True,False,2025,2,1,Salary Week,Regular Sale
460,1853,2025-12-13,False,False,2025,12,4,Regular Week,Regular Sale
461,2761,2025-04-27,True,False,2025,4,2,Salary Week,Regular Sale
462,1429,2025-09-21,False,True,2025,9,3,Regular Week,Festival Sale
463,3809,2025-08-13,False,False,2025,8,3,Regular Week,Regular Sale
464,4004,2025-10-20,True,False,2025,10,4,Salary Week,Regular Sale
465,3186,2025-12-16,False,True,2025,12,4,Regular Week,Festival Sale
466,4236,2025-07-16,True,True,2025,7,3,Salary Week,Festival Sale
467,2264,2025-05-20,True,True,2025,5,2,Salary Week,Festival Sale
468,376,2025-12-15,True,True,2025,12,4,Salary Week,Festival Sale
469,4827,2025-07-16,False,False,2025,7,3,Regular Week,Regular Sale
470,4708,2025-05-15,True,True,2025,5,2,Salary Week,Festival Sale
471,3196,2025-03-23,False,True,2025,3,1,Regular Week,Festival Sale
472,4981,2025-09-11,False,True,2025,9,3,Regular Week,Festival Sale
473,2421,2025-12-25,True,True,2025,12,4,Salary Week,Festival Sale
474,2087,2025-07-16,True,False,2025,7,3,Salary Week,Regular Sale
475,425,2025-12-09,False,True,2025,12,4,Regular Week,Festival Sale
476,4946,2025-07-04,False,False,2025,7,3,Regular Week,Regular Sale
477,1568,2025-06-25,False,True,2025,6,2,Regular Week,Festival Sale
478,4641,2025-05-07,False,True,2025,5,2,Regular Week,Festival Sale
479,4245,2025-03-05,False,False,2025,3,1,Regular Week,Regular Sale
480,2351,2025-11-09,False,False,2025,11,4,Regular Week,Regular Sale
481,4347,2025-12-03,True,True,2025,12,4,Salary Week,Festival Sale
482,2514,2025-11-25,False,True,2025,11,4,Regular Week,Festival Sale
483,3247,2025-05-25,True,True,2025,5,2,Salary Week,Festival Sale
484,4567,2025-06-14,False,False,2025,6,2,Regular Week,Regular Sale
485,2642,2025-11-29,False,True,2025,11,4,Regular Week,Festival Sale
486,3818,2025-04-22,False,True,2025,4,2,Regular Week,Festival Sale
487,1719,2025-07-20,True,False,2025,7,3,Salary Week,Regular Sale
488,4756,2025-10-24,True,False,2025,10,4,Salary Week,Regular Sale
489,3421,2025-01-21,False,False,2025,1,1,Regular Week,Regular Sale
490,3819,2025-09-11,True,False,2025,9,3,Salary Week,Regular Sale
491,1706,2025-11-20,False,False,2025,11,4,Regular Week,Regular Sale
492,4607,2025-08-18,False,False,2025,8,3,Regular Week,Regular Sale
493,4842,2025-02-14,True,True,2025,2,1,Salary Week,Festival Sale
494,4525,2025-06-06,True,False,2025,6,2,Salary Week,Regular Sale
495,3977,2025-09-15,True,False,2025,9,3,Salary Week,Regular Sale
496,1548,2025-09-05,True,False,2025,9,3,Salary Week,Regular Sale
497,83,2025-11-15,False,True,2025,11,4,Regular Week,Festival Sale
498,4434,2025-11-23,True,True,2025,11,4,Salary Week,Festival Sale
499,464,2025-07-31,True,True,2025,7,3,Salary Week,Festival Sale
500,3021,2025-04-13,True,False,2025,4,2,Salary Week,Regular Sale
501,1061,2025-11-14,True,False,2025,11,4,Salary Week,Regular Sale
502,3789,2025-07-05,False,True,2025,7,3,Regular Week,Festival Sale
503,3458,2025-02-07,True,False,2025,2,1,Salary Week,Regular Sale
504,777,2025-03-22,False,True,2025,3,1,Regular Week,Festival Sale
505,4629,2025-04-03,True,True,2025,4,2,Salary Week,Festival Sale
506,3239,2025-09-29,True,False,2025,9,3,Salary Week,Regular Sale
507,4420,2025-07-14,False,False,2025,7,3,Regular Week,Regular Sale
508,3447,2025-02-28,True,True,2025,2,1,Salary Week,Festival Sale
509,1012,2025-01-23,True,False,2025,1,1,Salary Week,Regular Sale
510,3210,2025-10-20,False,False,2025,10,4,Regular Week,Regular Sale
511,4384,2025-06-20,False,False,2025,6,2,Regular Week,Regular Sale
512,1781,2025-10-27,True,False,2025,10,4,Salary Week,Regular Sale
513,4615,2025-06-02,True,False,2025,6,2,Salary Week,Regular Sale
514,3863,2025-03-06,False,False,2025,3,1,Regular Week,Regular Sale
515,3260,2025-03-20,True,True,2025,3,1,Salary Week,Festival Sale
516,1087,2025-10-03,False,False,2025,10,4,Regular Week,Regular Sale
517,1722,2025-02-09,False,True,2025,2,1,Regular Week,Festival Sale
518,1401,2025-06-01,True,True,2025,6,2,Salary Week,Festival Sale
519,997,2025-06-13,False,False,2025,6,2,Regular Week,Regular Sale
520,793,2025-05-24,False,False,2025,5,2,Regular Week,Regular Sale
521,881,2025-04-26,False,False,2025,4,2,Regular Week,Regular Sale
522,4716,2025-06-13,True,True,2025,6,2,Salary Week,Festival Sale
523,4107,2025-07-08,False,True,2025,7,3,Regular Week,Festival Sale
524,1885,2025-06-20,False,False,2025,6,2,Regular Week,Regular Sale
525,1326,2026-01-03,True,True,2026,1,1,Salary Week,Festival Sale
526,158,2025-09-01,True,False,2025,9,3,Salary Week,Regular Sale
527,3316,2025-03-16,False,False,2025,3,1,Regular Week,Regular Sale
528,1326,2025-09-21,True,True,2025,9,3,Salary Week,Festival Sale
529,4005,2025-03-27,True,False,2025,3,1,Salary Week,Regular Sale
530,3501,2025-09-18,False,False,2025,9,3,Regular Week,Regular Sale
531,2518,2025-03-31,True,True,2025,3,1,Salary Week,Festival Sale
532,4896,2025-01-06,False,False,2025,1,1,Regular Week,Regular Sale
533,4249,2025-02-18,True,False,2025,2,1,Salary Week,Regular Sale
534,4980,2025-04-26,True,False,2025,4,2,Salary Week,Regular Sale
535,2135,2025-10-15,False,True,2025,10,4,Regular Week,Festival Sale
536,3583,2025-08-24,False,True,2025,8,3,Regular Week,Festival Sale
537,3230,2025-04-29,True,False,2025,4,2,Salary Week,Regular Sale
538,1513,2025-11-27,False,True,2025,11,4,Regular Week,Festival Sale
539,4894,2025-04-29,False,False,2025,4,2,Regular Week,Regular Sale
540,4294,2025-04-05,True,False,2025,4,2,Salary Week,Regular Sale
541,786,2025-04-18,True,False,2025,4,2,Salary Week,Regular Sale
542,2297,2025-09-27,True,True,2025,9,3,Salary Week,Festival Sale
543,3770,2025-10-27,False,False,2025,10,4,Regular Week,Regular Sale
544,4129,2025-09-06,True,True,2025,9,3,Salary Week,Festival Sale
545,3313,2025-03-19,False,False,2025,3,1,Regular Week,Regular Sale
546,2136,2025-01-27,True,False,2025,1,1,Salary Week,Regular Sale
547,311,2025-01-10,False,True,2025,1,1,Regular Week,Festival Sale
548,4617,2025-05-06,False,False,2025,5,2,Regular Week,Regular Sale
549,2771,2026-01-03,True,True,2026,1,1,Salary Week,Festival Sale
550,2813,2025-04-10,False,False,2025,4,2,Regular Week,Regular Sale
551,3403,2025-02-26,True,True,2025,2,1,Salary Week,Festival Sale
552,920,2025-09-13,True,False,2025,9,3,Salary Week,Regular Sale
553,4595,2025-05-27,False,True,2025,5,2,Regular Week,Festival Sale
554,1425,2025-11-04,False,False,2025,11,4,Regular Week,Regular Sale
555,4944,2025-04-09,False,False,2025,4,2,Regular Week,Regular Sale
556,2011,2025-06-01,True,False,2025,6,2,Salary Week,Regular Sale
557,3795,2025-09-14,True,True,2025,9,3,Salary Week,Festival Sale
558,4475,2025-08-30,True,False,2025,8,3,Salary Week,Regular Sale
559,416,2025-08-05,False,False,2025,8,3,Regular Week,Regular Sale
560,3208,2025-03-04,False,True,2025,3,1,Regular Week,Festival Sale
561,706,2025-03-05,True,False,2025,3,1,Salary Week,Regular Sale
562,4639,2025-10-04,False,False,2025,10,4,Regular Week,Regular Sale
563,3550,2025-11-06,True,False,2025,11,4,Salary Week,Regular Sale
564,1004,2025-06-22,True,False,2025,6,2,Salary Week,Regular Sale
565,3548,2025-12-13,False,False,2025,12,4,Regular Week,Regular Sale
566,3393,2025-08-26,True,True,2025,8,3,Salary Week,Festival Sale
567,4984,2025-07-04,False,True,2025,7,3,Regular Week,Festival Sale
568,391,2025-08-03,False,False,2025,8,3,Regular Week,Regular Sale
569,4112,2025-06-12,False,False,2025,6,2,Regular Week,Regular Sale
570,4947,2025-07-04,True,True,2025,7,3,Salary Week,Festival Sale
571,4781,2025-11-08,False,True,2025,11,4,Regular Week,Festival Sale
572,3989,2025-06-19,False,True,2025,6,2,Regular Week,Festival Sale
573,2929,2025-11-09,False,False,2025,11,4,Regular Week,Regular Sale
574,2699,2025-10-25,False,False,2025,10,4,Regular Week,Regular Sale
575,373,2025-11-25,True,True,2025,11,4,Salary Week,Festival Sale
576,1323,2025-09-17,False,False,2025,9,3,Regular Week,Regular Sale
577,3346,2025-10-17,False,False,2025,10,4,Regular Week,Regular Sale
578,4575,2025-06-20,False,False,2025,6,2,Regular Week,Regular Sale
579,2322,2025-06-04,False,False,2025,6,2,Regular Week,Regular Sale
580,1752,2025-10-20,False,False,2025,10,4,Regular Week,Regular Sale
581,1040,2025-06-15,True,True,2025,6,2,Salary Week,Festival Sale
582,1611,2025-10-07,True,False,2025,10,4,Salary Week,Regular Sale
583,3694,2025-09-14,True,False,2025,9,3,Salary Week,Regular Sale
584,1478,2025-10-21,True,True,2025,10,4,Salary Week,Festival Sale
585,2456,2025-02-15,True,True,2025,2,1,Salary Week,Festival Sale
586,4003,2025-06-08,False,True,2025,6,2,Regular Week,Festival Sale
587,4378,2025-05-17,True,True,2025,5,2,Salary Week,Festival Sale
588,3946,2025-03-23,False,False,2025,3,1,Regular Week,Regular Sale
589,2100,2025-10-20,False,False,2025,10,4,Regular Week,Regular Sale
590,1138,2025-10-17,False,False,2025,10,4,Regular Week,Regular Sale
591,1363,2025-03-23,True,True,2025,3,1,Salary Week,Festival Sale
592,3306,2025-11-06,False,False,2025,11,4,Regular Week,Regular Sale
593,2737,2025-02-22,False,True,2025,2,1,Regular Week,Festival Sale
594,593,2025-09-05,True,True,2025,9,3,Salary Week,Festival Sale
595,4482,2025-08-19,False,True,2025,8,3,Regular Week,Festival Sale
596,4223,2025-08-08,True,False,2025,8,3,Salary Week,Regular Sale
597,4980,2025-05-16,False,True,2025,5,2,Regular Week,Festival Sale
598,3276,2025-01-29,False,False,2025,1,1,Regular Week,Regular Sale
599,362,2025-11-15,True,False,2025,11,4,Salary Week,Regular Sale
600,1657,2025-09-01,True,False,2025,9,3,Salary Week,Regular Sale
601,3313,2025-05-02,True,False,2025,5,2,Salary Week,Regular Sale
602,145,2025-08-20,False,False,2025,8,3,Regular Week,Regular Sale
603,2525,2025-06-05,True,True,2025,6,2,Salary Week,Festival Sale
604,939,2025-04-23,True,True,2025,4,2,Salary Week,Festival Sale
605,1677,2025-01-18,False,True,2025,1,1,Regular Week,Festival Sale
606,279,2025-05-07,False,False,2025,5,2,Regular Week,Regular Sale
607,2787,2025-02-27,True,False,2025,2,1,Salary Week,Regular Sale
608,3991,2025-03-24,False,False,2025,3,1,Regular Week,Regular Sale
609,412,2025-05-28,False,False,2025,5,2,Regular Week,Regular Sale
610,1725,2025-12-26,False,False,2025,12,4,Regular Week,Regular Sale
611,3730,2025-11-14,True,True,2025,11,4,Salary Week,Festival Sale
612,2440,2025-05-06,True,False,2025,5,2,Salary Week,Regular Sale
613,286,2025-12-11,True,False,2025,12,4,Salary Week,Regular Sale
614,1702,2025-05-21,False,False,2025,5,2,Regular Week,Regular Sale
615,4528,2025-10-27,False,False,2025,10,4,Regular Week,Regular Sale
616,4317,2025-11-21,True,True,2025,11,4,Salary Week,Festival Sale
617,4801,2025-06-06,True,True,2025,6,2,Salary Week,Festival Sale
618,4286,2025-08-03,True,True,2025,8,3,Salary Week,Festival Sale
619,3043,2025-10-05,True,True,2025,10,4,Salary Week,Festival Sale
620,463,2025-11-19,True,True,2025,11,4,Salary Week,Festival Sale
621,2410,2025-03-06,False,False,2025,3,1,Regular Week,Regular Sale
622,4488,2025-06-21,False,True,2025,6,2,Regular Week,Festival Sale
623,1907,2025-03-02,True,True,2025,3,1,Salary Week,Festival Sale
624,2433,2025-07-15,False,True,2025,7,3,Regular Week,Festival Sale
625,1456,2025-08-02,False,False,2025,8,3,Regular Week,Regular Sale
626,3707,2025-03-25,True,False,2025,3,1,Salary Week,Regular Sale
627,637,2025-05-29,True,True,2025,5,2,Salary Week,Festival Sale
628,2794,2025-05-16,False,False,2025,5,2,Regular Week,Regular Sale
629,1607,2025-12-21,False,True,2025,12,4,Regular Week,Festival Sale
630,1300,2025-10-04,True,False,2025,10,4,Salary Week,Regular Sale
631,4241,2025-08-10,False,False,2025,8,3,Regular Week,Regular Sale
632,2305,2025-11-16,True,True,2025,11,4,Salary Week,Festival Sale
633,3002,2025-08-01,False,True,2025,8,3,Regular Week,Festival Sale
634,1841,2025-08-24,True,False,2025,8,3,Salary Week,Regular Sale
635,184,2025-07-08,True,False,2025,7,3,Salary Week,Regular Sale
636,4645,2025-03-31,False,True,2025,3,1,Regular Week,Festival Sale
637,4958,2025-10-17,False,False,2025,10,4,Regular Week,Regular Sale
638,2460,2025-02-25,True,True,2025,2,1,Salary Week,Festival Sale
639,1381,2026-01-06,True,True,2026,1,1,Salary Week,Festival Sale
640,3342,2025-08-29,True,True,2025,8,3,Salary Week,Festival Sale
641,1799,2025-01-24,True,True,2025,1,1,Salary Week,Festival Sale
642,3866,2025-03-16,True,True,2025,3,1,Salary Week,Festival Sale
643,3271,2025-05-10,True,False,2025,5,2,Salary Week,Regular Sale
644,3160,2025-02-28,True,False,2025,2,1,Salary Week,Regular Sale
645,493,2025-09-26,True,True,2025,9,3,Salary Week,Festival Sale
646,2537,2025-10-12,False,True,2025,10,4,Regular Week,Festival Sale
647,4198,2025-10-28,True,False,2025,10,4,Salary Week,Regular Sale
648,4,2025-12-10,False,False,2025,12,4,Regular Week,Regular Sale
649,4983,2025-11-02,False,True,2025,11,4,Regular Week,Festival Sale
650,1369,2025-08-31,True,True,2025,8,3,Salary Week,Festival Sale
651,3665,2025-06-06,True,False,2025,6,2,Salary Week,Regular Sale
652,576,2025-11-05,True,True,2025,11,4,Salary Week,Festival Sale
653,1408,2025-08-02,False,True,2025,8,3,Regular Week,Festival Sale
654,4462,2025-02-11,True,False,2025,2,1,Salary Week,Regular Sale
655,658,2025-01-22,False,False,2025,1,1,Regular Week,Regular Sale
656,1432,2025-05-01,True,True,2025,5,2,Salary Week,Festival Sale
657,3399,2025-12-10,False,False,2025,12,4,Regular Week,Regular Sale
658,3376,2025-03-02,False,True,2025,3,1,Regular Week,Festival Sale
659,3328,2025-06-01,True,True,2025,6,2,Salary Week,Festival Sale
660,3766,2025-04-27,False,True,2025,4,2,Regular Week,Festival Sale
661,2072,2025-04-08,True,True,2025,4,2,Salary Week,Festival Sale
662,378,2025-09-04,False,False,2025,9,3,Regular Week,Regular Sale
663,3719,2025-06-13,False,True,2025,6,2,Regular Week,Festival Sale
664,2544,2025-06-16,True,False,2025,6,2,Salary Week,Regular Sale
665,4138,2025-03-14,False,True,2025,3,1,Regular Week,Festival Sale
666,3003,2025-08-22,True,False,2025,8,3,Salary Week,Regular Sale
667,3216,2025-11-18,True,True,2025,11,4,Salary Week,Festival Sale
668,303,2025-12-26,True,False,2025,12,4,Salary Week,Regular Sale
669,1739,2025-02-03,False,False,2025,2,1,Regular Week,Regular Sale
670,1301,2025-09-26,False,False,2025,9,3,Regular Week,Regular Sale
671,1810,2025-06-30,False,False,2025,6,2,Regular Week,Regular Sale
672,2620,2025-12-30,True,True,2025,12,4,Salary Week,Festival Sale
673,4227,2025-01-24,True,True,2025,1,1,Salary Week,Festival Sale
674,1513,2025-03-15,True,True,2025,3,1,Salary Week,Festival Sale
675,4175,2025-06-27,True,False,2025,6,2,Salary Week,Regular Sale
676,24,2025-02-14,False,False,2025,2,1,Regular Week,Regular Sale
677,1849,2025-05-12,True,False,2025,5,2,Salary Week,Regular Sale
678,1919,2025-05-06,True,False,2025,5,2,Salary Week,Regular Sale
679,185,2025-09-26,False,False,2025,9,3,Regular Week,Regular Sale
680,4136,2025-10-19,False,True,2025,10,4,Regular Week,Festival Sale
681,4074,2025-10-16,True,True,2025,10,4,Salary Week,Festival Sale
