Order_ID,Order_Date,Year,District,Category,Product_Type,Experiment_Group,Sale_Type,Quantity,Unit_Price,Product_Cost,Delivery_Cost,Revenue,Total_Cost,Gross_Profit,Order_Status,Refund_Amount,Net_Profit,Profit_Flag,Month,Month_Name,Quarter,Year_Month,Profit_Margin_Percent
124,2025-01-08 11:25:33.485193621,2025,Malir,Accessories,Existing Product,A,Regular Days,3,463.36,376.97,107.1847228320854,1390.09,393.72,996.38,Accepted,0.0,996.38,Profit,1,January,1,2025-01,71.68
125,2025-01-08 12:53:04.976943163,2025,Malir,Footwear,New Product,B,Regular Days,3,425.87,278.71,115.65507536742425,1277.61,296.77,980.84,Refunded,1277.61,-296.77,Loss,1,January,1,2025-01,-23.23
126,2025-01-08 14:20:36.468692705,2025,Keamari,Mens Apparel,Existing Product,B,Regular Days,1,214.03,311.2,101.05167352303664,214.03,326.99,-112.96,Accepted,0.0,-112.96,Loss,1,January,1,2025-01,-52.78
127,2025-01-08 15:48:07.960442246,2025,Karachi West,Accessories,Existing Product,A,Regular Days,4,404.62,182.63,116.6037252114424,1618.49,200.84,1417.65,Accepted,0.0,1417.65,Profit,1,January,1,2025-01,87.59
128,2025-01-08 17:15:39.452191788,2025,Malir,Mens Apparel,New Product,B,Regular Days,1,371.82,252.93,123.56330296031469,371.82,272.23,99.58,Refunded,371.82,-272.23,Loss,1,January,1,2025-01,-73.22
129,2025-01-08 18:43:10.943941330,2025,Malir,Womens Apparel,Existing Product,A,Festival Sale,3,172.79,296.98,129.06084760826613,518.36,317.15,201.21,Accepted,0.0,201.21,Profit,1,January,1,2025-01,38.82
130,2025-01-08 20:10:42.435690871,2025,Malir,Footwear,New Product,B,Festival Sale,3,266.05,399.47,122.58086514888912,798.16,418.62,379.54,Accepted,0.0,379.54,Profit,1,January,1,2025-01,47.55
131,2025-01-08 21:38:13.927440413,2025,Malir,Mens Apparel,Existing Product,A,Regular Days,4,203.56,184.35,113.79211931765022,814.25,202.12,612.12,Accepted,0.0,612.12,Profit,1,January,1,2025-01,75.18
132,2025-01-08 23:05:45.419189955,2025,Malir,Mens Apparel,Existing Product,B,Festival Sale,4,315.58,196.38,125.20834100320936,1262.3,215.94,1046.36,Accepted,0.0,1046.36,Profit,1,January,1,2025-01,82.89
133,2025-01-09 00:33:16.910939496,2025,Karachi West,Accessories,Existing Product,B,Regular Days,4,422.9,325.1,100.73242434593308,1691.61,340.84,1350.77,Accepted,0.0,1350.77,Profit,1,January,1,2025-01,79.85
134,2025-01-09 02:00:48.402689038,2025,Karachi West,Footwear,New Product,A,Regular Days,4,238.24,318.23,114.34306325608168,952.97,336.09,616.88,Refunded,952.97,-336.09,Loss,1,January,1,2025-01,-35.27
135,2025-01-09 03:28:19.894438580,2025,Karachi Central,Mens Apparel,New Product,A,Regular Days,2,215.9,218.25,130.12656765520802,431.81,238.58,193.23,Accepted,0.0,193.23,Profit,1,January,1,2025-01,44.75
136,2025-01-09 04:55:51.386188121,2025,Keamari,Mens Apparel,Existing Product,A,Regular Days,2,226.06,154.35,125.44715160922726,452.12,173.95,278.17,Accepted,0.0,278.17,Profit,1,January,1,2025-01,61.53
137,2025-01-09 06:23:22.877937663,2025,Karachi Central,Womens Apparel,New Product,B,Festival Sale,3,165.29,255.58,117.62874943248583,495.86,273.96,221.9,Accepted,0.0,221.9,Profit,1,January,1,2025-01,44.75
138,2025-01-09 07:50:54.369687204,2025,Karachi Central,Accessories,New Product,B,Festival Sale,2,265.43,344.95,134.82472743565563,530.85,366.01,164.85,Accepted,0.0,164.85,Profit,1,January,1,2025-01,31.05
139,2025-01-09 09:18:25.861436746,2025,Karachi East,Footwear,New Product,A,Regular Days,4,331.67,167.79,133.4380937817894,1326.67,188.63,1138.03,Refunded,1326.67,-188.63,Loss,1,January,1,2025-01,-14.22
140,2025-01-09 10:45:57.353186288,2025,Keamari,Footwear,Existing Product,A,Regular Days,2,328.7,345.41,118.6618777954138,657.4,363.95,293.44,Accepted,0.0,293.44,Profit,1,January,1,2025-01,44.64
141,2025-01-09 12:13:28.844935829,2025,Karachi Central,Accessories,Existing Product,B,Regular Days,2,410.4,158.1,117.18413375794007,820.81,176.41,644.4,Accepted,0.0,644.4,Profit,1,January,1,2025-01,78.51
142,2025-01-09 13:41:00.336685371,2025,Malir,Mens Apparel,Existing Product,A,Festival Sale,2,380.41,321.2,102.75746329042887,760.82,337.25,423.56,Accepted,0.0,423.56,Profit,1,January,1,2025-01,55.67
143,2025-01-09 15:08:31.828434913,2025,Malir,Mens Apparel,New Product,B,Festival Sale,3,259.8,303.55,136.43744554493438,779.41,324.86,454.55,Refunded,779.41,-324.86,Loss,1,January,1,2025-01,-41.68
144,2025-01-09 16:36:03.320184454,2025,Karachi Central,Footwear,New Product,A,Regular Days,4,236.84,218.56,133.08441817739018,947.35,239.35,708.0,Accepted,0.0,708.0,Profit,1,January,1,2025-01,74.73
145,2025-01-09 18:03:34.811933996,2025,Karachi West,Accessories,Existing Product,A,Regular Days,1,441.34,222.15,135.07676483624323,441.34,243.25,198.08,Accepted,0.0,198.08,Profit,1,January,1,2025-01,44.88
146,2025-01-09 19:31:06.303683538,2025,Malir,Womens Apparel,Existing Product,A,Festival Sale,4,306.83,399.47,138.61461288739008,1227.31,421.12,806.18,Accepted,0.0,806.18,Profit,1,January,1,2025-01,65.69
147,2025-01-09 20:58:37.795433079,2025,Karachi East,Accessories,Existing Product,B,Regular Days,2,281.05,242.93,120.78982990723458,562.1,261.8,300.3,Accepted,0.0,300.3,Profit,1,January,1,2025-01,53.42
148,2025-01-09 22:26:09.287182621,2025,Karachi West,Footwear,Existing Product,B,Regular Days,1,140.76,142.63,119.03702480006991,140.76,161.23,-20.47,Accepted,0.0,-20.47,Loss,1,January,1,2025-01,-14.54
149,2025-01-09 23:53:40.778932163,2025,Keamari,Mens Apparel,Existing Product,A,Festival Sale,3,446.65,396.03,109.2534212419016,1339.94,413.1,926.85,Accepted,0.0,926.85,Profit,1,January,1,2025-01,69.17
150,2025-01-10 01:21:12.270681704,2025,Keamari,Footwear,Existing Product,A,Regular Days,4,403.69,376.82,134.98063290503387,1614.75,397.9,1216.84,Accepted,0.0,1216.84,Profit,1,January,1,2025-01,75.36
151,2025-01-10 02:48:43.762431246,2025,Keamari,Accessories,Existing Product,B,Regular Days,1,270.43,210.59,139.49217767081487,270.43,232.38,38.04,Accepted,0.0,38.04,Profit,1,January,1,2025-01,14.07
152,2025-01-10 04:16:15.254180787,2025,Karachi East,Accessories,New Product,B,Regular Days,4,128.57,193.41,136.9803552937791,514.29,214.81,299.49,Refunded,514.29,-214.81,Loss,1,January,1,2025-01,-41.77
153,2025-01-10 05:43:46.745930329,2025,Korangi,Footwear,Existing Product,A,Festival Sale,3,125.92,176.69,126.06700394378284,377.75,196.39,181.37,Accepted,0.0,181.37,Profit,1,January,1,2025-01,48.01
154,2025-01-10 07:11:18.237679871,2025,Malir,Footwear,Existing Product,B,Festival Sale,2,158.26,245.9,129.47006694288288,316.51,266.13,50.39,Accepted,0.0,50.39,Profit,1,January,1,2025-01,15.92
155,2025-01-10 08:38:49.729429412,2025,Malir,Footwear,Existing Product,A,Festival Sale,1,441.49,227.46,128.57780379782278,441.49,247.55,193.94,Accepted,0.0,193.94,Profit,1,January,1,2025-01,43.93
156,2025-01-10 10:06:21.221178954,2025,Malir,Accessories,New Product,B,Regular Days,3,197.78,222.46,135.95279455820008,593.34,243.7,349.64,Accepted,0.0,349.64,Profit,1,January,1,2025-01,58.93
157,2025-01-10 11:33:52.712928496,2025,Karachi East,Womens Apparel,Existing Product,B,Regular Days,4,166.07,311.51,133.84881966413042,664.27,332.42,331.85,Accepted,0.0,331.85,Profit,1,January,1,2025-01,49.96
158,2025-01-10 13:01:24.204678037,2025,Korangi,Accessories,New Product,A,Regular Days,2,423.53,212.31,126.8435064359433,847.05,232.13,614.93,Accepted,0.0,614.93,Profit,1,January,1,2025-01,72.6
159,2025-01-10 14:28:55.696427579,2025,Karachi West,Accessories,Existing Product,B,Regular Days,4,254.65,405.25,138.5952419077824,1018.59,426.9,591.69,Accepted,0.0,591.69,Profit,1,January,1,2025-01,58.09
160,2025-01-10 15:56:27.188177121,2025,Karachi Central,Womens Apparel,New Product,A,Regular Days,2,202.47,374.63,134.90352400824938,404.94,395.7,9.23,Refunded,404.94,-395.7,Loss,1,January,1,2025-01,-97.72
161,2025-01-10 17:23:58.679926662,2025,Karachi Central,Mens Apparel,Existing Product,A,Regular Days,2,207.94,292.77,135.31902087725675,415.87,313.91,101.97,Refunded,415.87,-313.91,Loss,1,January,1,2025-01,-75.48
162,2025-01-10 18:51:30.171676204,2025,Malir,Womens Apparel,Existing Product,B,Regular Days,2,153.88,270.58,120.2133794116943,307.76,289.36,18.4,Accepted,0.0,18.4,Profit,1,January,1,2025-01,5.98
163,2025-01-10 20:19:01.663425746,2025,Korangi,Accessories,New Product,A,Festival Sale,3,150.6,233.09,134.33790150799757,451.8,254.08,197.73,Accepted,0.0,197.73,Profit,1,January,1,2025-01,43.76
164,2025-01-10 21:46:33.155175287,2025,Karachi West,Footwear,Existing Product,A,Regular Days,2,305.26,352.44,111.58343171418262,610.53,369.88,240.65,Accepted,0.0,240.65,Profit,1,January,1,2025-01,39.42
165,2025-01-10 23:14:04.646924829,2025,Karachi South,Womens Apparel,Existing Product,B,Festival Sale,4,173.72,243.4,110.67071439097263,694.89,260.69,434.2,Accepted,0.0,434.2,Profit,1,January,1,2025-01,62.48
166,2025-01-11 00:41:36.138674370,2025,Malir,Footwear,New Product,A,Regular Days,1,430.71,165.44,105.07889690359832,430.71,181.86,248.85,Accepted,0.0,248.85,Profit,1,January,1,2025-01,57.78
167,2025-01-11 02:09:07.630423912,2025,Karachi East,Womens Apparel,New Product,B,Regular Days,2,257.46,278.86,126.68405445990938,514.92,298.65,216.27,Accepted,0.0,216.27,Profit,1,January,1,2025-01,42.0
168,2025-01-11 03:36:39.122173454,2025,Karachi East,Womens Apparel,Existing Product,A,Festival Sale,2,410.4,311.67,106.37610254221892,820.81,328.29,492.52,Accepted,0.0,492.52,Profit,1,January,1,2025-01,60.0
169,2025-01-11 05:04:10.613922995,2025,Korangi,Womens Apparel,New Product,B,Regular Days,2,301.51,384.94,137.92634554876702,603.03,406.49,196.54,Accepted,0.0,196.54,Profit,1,January,1,2025-01,32.59
170,2025-01-11 06:31:42.105672537,2025,Karachi South,Mens Apparel,Existing Product,B,Festival Sale,4,205.12,189.03,139.53615037685648,820.5,210.83,609.66,Accepted,0.0,609.66,Profit,1,January,1,2025-01,74.3
171,2025-01-11 07:59:13.597422079,2025,Malir,Footwear,Existing Product,B,Regular Days,2,317.92,213.25,122.19236014253126,635.84,232.34,403.5,Accepted,0.0,403.5,Profit,1,January,1,2025-01,63.46
172,2025-01-11 09:26:45.089171620,2025,Korangi,Womens Apparel,New Product,A,Festival Sale,4,337.45,373.53,121.3052599003086,1349.79,392.49,957.3,Accepted,0.0,957.3,Profit,1,January,1,2025-01,70.92
173,2025-01-11 10:54:16.580921162,2025,Korangi,Accessories,Existing Product,A,Festival Sale,3,377.13,196.84,113.2634440880343,1131.38,214.54,916.85,Accepted,0.0,916.85,Profit,1,January,1,2025-01,81.04
174,2025-01-11 12:21:48.072670704,2025,Keamari,Womens Apparel,Existing Product,A,Festival Sale,4,315.89,150.29,132.02193328436215,1263.55,170.91,1092.64,Refunded,1263.55,-170.91,Loss,1,January,1,2025-01,-13.53
175,2025-01-11 13:49:19.564420245,2025,Keamari,Mens Apparel,New Product,B,Regular Days,1,203.25,382.28,101.96905218368586,203.25,398.21,-194.96,Accepted,0.0,-194.96,Loss,1,January,1,2025-01,-95.92
176,2025-01-11 15:16:51.056169787,2025,Malir,Accessories,New Product,B,Regular Days,4,235.12,220.43,128.9660134019356,940.48,240.58,699.89,Accepted,0.0,699.89,Profit,1,January,1,2025-01,74.42
177,2025-01-11 16:44:22.547919328,2025,Keamari,Footwear,Existing Product,A,Regular Days,1,229.65,157.01,114.86584480845994,229.65,174.95,54.7,Refunded,229.65,-174.95,Loss,1,January,1,2025-01,-76.18
178,2025-01-11 18:11:54.039668870,2025,Malir,Footwear,Existing Product,B,Festival Sale,4,367.6,330.1,103.8018518070024,1470.39,346.32,1124.07,Accepted,0.0,1124.07,Profit,1,January,1,2025-01,76.45
179,2025-01-11 19:39:25.531418412,2025,Karachi East,Footwear,New Product,B,Festival Sale,4,366.66,159.66,125.16207562372624,1466.64,179.22,1287.43,Refunded,1466.64,-179.22,Loss,1,January,1,2025-01,-12.22
180,2025-01-11 21:06:57.023167953,2025,Keamari,Accessories,Existing Product,B,Festival Sale,4,337.45,354.63,125.71270675439212,1349.79,374.27,975.52,Accepted,0.0,975.52,Profit,1,January,1,2025-01,72.27
181,2025-01-11 22:34:28.514917495,2025,Karachi South,Accessories,Existing Product,A,Festival Sale,3,422.75,301.36,135.8674164839802,1268.24,322.58,945.65,Refunded,1268.24,-322.58,Loss,1,January,1,2025-01,-25.44
182,2025-01-12 00:02:00.006667037,2025,Korangi,Accessories,Existing Product,B,Regular Days,3,383.69,243.71,116.34318532487274,1151.07,261.89,889.18,Accepted,0.0,889.18,Profit,1,January,1,2025-01,77.25
183,2025-01-12 01:29:31.498416578,2025,Karachi Central,Footwear,Existing Product,A,Festival Sale,3,324.17,236.06,105.65484911107168,972.5,252.56,719.94,Refunded,972.5,-252.56,Loss,1,January,1,2025-01,-25.97
184,2025-01-12 02:57:02.990166120,2025,Karachi Central,Footwear,New Product,B,Regular Days,2,148.26,251.05,114.02041320460764,296.52,268.87,27.65,Accepted,0.0,27.65,Profit,1,January,1,2025-01,9.32
185,2025-01-12 04:24:34.481915662,2025,Korangi,Mens Apparel,New Product,A,Regular Days,2,199.66,214.03,128.78322712392216,399.31,234.15,165.16,Accepted,0.0,165.16,Profit,1,January,1,2025-01,41.36
186,2025-01-12 05:52:05.973665203,2025,Karachi West,Accessories,Existing Product,A,Festival Sale,2,333.7,214.03,118.24462000199654,667.39,232.5,434.89,Accepted,0.0,434.89,Profit,1,January,1,2025-01,65.16
187,2025-01-12 07:19:37.465414745,2025,Karachi Central,Womens Apparel,Existing Product,B,Festival Sale,4,206.37,211.37,129.9726548760055,825.49,231.68,593.82,Accepted,0.0,593.82,Profit,1,January,1,2025-01,71.94
188,2025-01-12 08:47:08.957164287,2025,Korangi,Mens Apparel,Existing Product,B,Regular Days,3,214.18,403.37,118.58164470175744,642.55,421.9,220.66,Refunded,642.55,-421.9,Loss,1,January,1,2025-01,-65.66
189,2025-01-12 10:14:40.448913828,2025,Korangi,Mens Apparel,Existing Product,A,Festival Sale,1,229.96,247.77,135.89949116285862,229.96,269.0,-39.04,Refunded,229.96,-269.0,Loss,1,January,1,2025-01,-116.98
190,2025-01-12 11:42:11.940663370,2025,Karachi Central,Accessories,Existing Product,B,Regular Days,4,212.62,338.23,104.39830803910208,850.49,354.54,495.95,Accepted,0.0,495.95,Profit,1,January,1,2025-01,58.31
191,2025-01-12 13:09:43.432412911,2025,Karachi West,Footwear,Existing Product,A,Regular Days,4,398.53,258.71,103.64774195769908,1594.12,274.9,1319.22,Accepted,0.0,1319.22,Profit,1,January,1,2025-01,82.76
192,2025-01-12 14:37:14.924162453,2025,Keamari,Mens Apparel,New Product,A,Regular Days,3,174.35,151.38,115.27650961578912,523.04,169.39,353.65,Accepted,0.0,353.65,Profit,1,January,1,2025-01,67.61
193,2025-01-12 16:04:46.415911995,2025,Karachi East,Womens Apparel,New Product,B,Regular Days,3,235.9,268.4,132.22574214468167,707.7,289.05,418.65,Accepted,0.0,418.65,Profit,1,January,1,2025-01,59.16
194,2025-01-12 17:32:17.907661536,2025,Karachi South,Footwear,Existing Product,A,Regular Days,2,466.49,192.78,125.54264898292648,932.98,212.4,720.58,Accepted,0.0,720.58,Profit,1,January,1,2025-01,77.23
195,2025-01-12 18:59:49.399411078,2025,Karachi Central,Footwear,New Product,B,Regular Days,3,196.84,326.82,100.76218607550064,590.53,342.57,247.97,Accepted,0.0,247.97,Profit,1,January,1,2025-01,41.99
196,2025-01-12 20:27:20.891160620,2025,Karachi West,Womens Apparel,Existing Product,B,Regular Days,3,127.79,155.6,105.031243663655,383.38,172.01,211.37,Accepted,0.0,211.37,Profit,1,January,1,2025-01,55.13
197,2025-01-12 21:54:52.382910161,2025,Keamari,Accessories,Existing Product,B,Festival Sale,3,139.2,284.8,122.1403578744553,417.59,303.88,113.71,Accepted,0.0,113.71,Profit,1,January,1,2025-01,27.23
198,2025-01-12 23:22:23.874659703,2025,Karachi Central,Mens Apparel,New Product,B,Festival Sale,2,206.22,255.74,108.06394992071142,412.43,272.62,139.81,Accepted,0.0,139.81,Profit,1,January,1,2025-01,33.9
199,2025-01-13 00:49:55.366409245,2025,Karachi East,Footwear,Existing Product,B,Regular Days,3,433.06,318.7,131.4741934507601,1299.17,339.24,959.93,Accepted,0.0,959.93,Profit,1,January,1,2025-01,73.89
200,2025-01-13 02:17:26.858158786,2025,Karachi East,Footwear,Existing Product,A,Regular Days,1,361.97,265.9,128.8501636685156,361.97,286.03,75.95,Accepted,0.0,75.95,Profit,1,January,1,2025-01,20.98
201,2025-01-13 03:44:58.349908328,2025,Karachi West,Accessories,Existing Product,B,Regular Days,3,381.19,206.69,121.77782964835338,1143.57,225.71,917.86,Accepted,0.0,917.86,Profit,1,January,1,2025-01,80.26
202,2025-01-13 05:12:29.841657870,2025,Karachi South,Womens Apparel,Existing Product,A,Regular Days,2,330.26,392.75,128.0966899805771,660.52,412.76,247.76,Accepted,0.0,247.76,Profit,1,January,1,2025-01,37.51
203,2025-01-13 06:40:01.333407411,2025,Karachi South,Accessories,Existing Product,A,Regular Days,2,372.6,229.81,121.50116559181728,745.19,248.79,496.41,Accepted,0.0,496.41,Profit,1,January,1,2025-01,66.62
204,2025-01-13 08:07:32.825156953,2025,Karachi South,Footwear,Existing Product,A,Regular Days,3,292.92,300.42,100.63294878715448,878.77,316.14,562.62,Accepted,0.0,562.62,Profit,1,January,1,2025-01,64.02
205,2025-01-13 09:35:04.316906494,2025,Korangi,Accessories,Existing Product,A,Festival Sale,3,144.51,384.0,132.98747896710228,433.53,404.78,28.75,Accepted,0.0,28.75,Profit,1,January,1,2025-01,6.63
206,2025-01-13 11:02:35.808656036,2025,Malir,Footwear,Existing Product,B,Regular Days,4,229.03,361.35,121.81004555021129,916.11,380.38,535.73,Refunded,916.11,-380.38,Loss,1,January,1,2025-01,-41.52
207,2025-01-13 12:30:07.300405578,2025,Karachi South,Footwear,Existing Product,A,Regular Days,1,399.78,183.88,112.941743572096,399.78,201.52,198.26,Accepted,0.0,198.26,Profit,1,January,1,2025-01,49.59
208,2025-01-13 13:57:38.792155119,2025,Karachi South,Mens Apparel,Existing Product,A,Regular Days,3,360.26,403.37,128.7325079375348,1080.77,423.49,657.28,Accepted,0.0,657.28,Profit,1,January,1,2025-01,60.82
209,2025-01-13 15:25:10.283904661,2025,Keamari,Footwear,Existing Product,A,Regular Days,1,405.4,388.38,129.04972698649294,405.4,408.54,-3.13,Accepted,0.0,-3.13,Loss,1,January,1,2025-01,-0.77
210,2025-01-13 16:52:41.775654203,2025,Keamari,Accessories,Existing Product,B,Regular Days,3,351.66,307.3,109.56660950884532,1054.99,324.41,730.58,Accepted,0.0,730.58,Profit,1,January,1,2025-01,69.25
211,2025-01-13 18:20:13.267403744,2025,Keamari,Womens Apparel,Existing Product,A,Festival Sale,1,251.52,181.22,134.01083623489905,251.52,202.16,49.37,Accepted,0.0,49.37,Profit,1,January,1,2025-01,19.63
212,2025-01-13 19:47:44.759153286,2025,Karachi West,Accessories,Existing Product,A,Regular Days,2,329.64,268.24,129.3047353892481,659.27,288.44,370.83,Accepted,0.0,370.83,Profit,1,January,1,2025-01,56.25
213,2025-01-13 21:15:16.250902828,2025,Karachi South,Mens Apparel,New Product,A,Festival Sale,1,193.25,389.0,108.2514588574219,193.25,405.91,-212.66,Accepted,0.0,-212.66,Loss,1,January,1,2025-01,-110.04
214,2025-01-13 22:42:47.742652369,2025,Karachi East,Womens Apparel,Existing Product,A,Regular Days,2,180.6,146.23,126.0757305457724,361.19,165.92,195.27,Accepted,0.0,195.27,Profit,1,January,1,2025-01,54.06
215,2025-01-14 00:10:19.234401911,2025,Karachi Central,Accessories,Existing Product,A,Regular Days,2,328.23,160.76,127.7519291862948,656.46,180.71,475.74,Accepted,0.0,475.74,Profit,1,January,1,2025-01,72.47
216,2025-01-14 01:37:50.726151453,2025,Karachi East,Womens Apparel,New Product,A,Regular Days,1,264.49,383.22,111.67047839996232,264.49,400.67,-136.18,Accepted,0.0,-136.18,Loss,1,January,1,2025-01,-51.49
217,2025-01-14 03:05:22.217900994,2025,Malir,Footwear,New Product,A,Festival Sale,2,304.95,397.75,121.7813911313448,609.9,416.78,193.13,Refunded,609.9,-416.78,Loss,1,January,1,2025-01,-68.34
218,2025-01-14 04:32:53.709650536,2025,Karachi Central,Accessories,New Product,B,Festival Sale,2,376.5,148.88,132.8921680311353,753.01,169.64,583.36,Refunded,753.01,-169.64,Loss,1,January,1,2025-01,-22.53
219,2025-01-14 06:00:25.201400077,2025,Keamari,Accessories,Existing Product,B,Regular Days,1,322.14,222.78,114.01921646863524,322.14,240.59,81.55,Refunded,322.14,-240.59,Loss,1,January,1,2025-01,-74.68
220,2025-01-14 07:27:56.693149619,2025,Karachi South,Mens Apparel,Existing Product,A,Festival Sale,2,332.29,265.9,116.28669002262716,664.58,284.06,380.52,Accepted,0.0,380.52,Profit,1,January,1,2025-01,57.26
221,2025-01-14 08:55:28.184899161,2025,Keamari,Accessories,Existing Product,A,Regular Days,2,375.25,306.98,134.3071054924581,750.51,327.96,422.54,Accepted,0.0,422.54,Profit,1,January,1,2025-01,56.3
222,2025-01-14 10:22:59.676648702,2025,Karachi South,Accessories,Existing Product,B,Regular Days,2,390.25,359.94,117.42188707977849,780.5,378.29,402.21,Accepted,0.0,402.21,Profit,1,January,1,2025-01,51.53
223,2025-01-14 11:50:31.168398244,2025,Malir,Womens Apparel,Existing Product,A,Festival Sale,3,126.23,285.89,109.06464499235486,378.69,302.93,75.76,Accepted,0.0,75.76,Profit,1,January,1,2025-01,20.01
